episode,timestep,reward
249,5750,72.0
251,5796,67.5
253,5842,72.0
255,5888,66.0
257,5934,75.5
259,5980,81.0
261,6026,69.5
263,6072,83.0
265,6118,88.5
267,6164,79.0
269,6210,72.5
271,6256,90.5
273,6302,49.0
275,6348,91.0
277,6394,64.0
279,6440,77.0
281,6486,71.5
283,6532,81.5
285,6578,81.5
287,6624,79.0
289,6670,75.5
291,6716,81.0
293,6762,67.5
295,6808,93.5
297,6854,89.0
299,6900,77.0
301,6946,76.5
303,6992,79.0
305,7038,63.5
307,7084,82.0
309,7130,89.0
311,7176,95.5
313,7222,100.0
315,7268,62.0
317,7314,65.0
319,7360,74.0
321,7406,83.0
323,7452,92.0
325,7498,85.5
327,7544,70.5
329,7590,98.5
331,7636,87.0
333,7682,81.5
335,7728,67.5
337,7774,80.0
339,7820,83.0
341,7866,98.0
343,7912,75.0
345,7958,81.0
347,8004,104.5
349,8050,94.5
351,8096,86.0
353,8142,67.0
355,8188,86.0
357,8234,80.5
359,8280,73.5
361,8326,88.0
363,8372,76.0
365,8418,80.0
367,8464,91.5
369,8510,93.5
371,8556,96.5
373,8602,80.5
375,8648,63.5
377,8694,66.0
379,8740,90.5
381,8786,96.5
383,8832,90.5
385,8878,104.5
387,8924,95.0
389,8970,102.0
391,9016,58.0
393,9062,81.0
395,9108,86.0
397,9154,98.5
399,9200,103.5
401,9246,88.5
403,9292,80.5
405,9338,90.5
407,9384,88.0
409,9430,90.0
411,9476,92.0
413,9522,80.5
415,9568,86.5
417,9614,95.0
419,9660,84.0
421,9706,100.0
423,9752,92.5
425,9798,95.5
427,9844,84.0
429,9890,90.0
431,9936,95.0
433,9982,85.5
435,10028,64.0
437,10074,99.0
439,10120,89.0
441,10166,84.5
443,10212,93.5
445,10258,91.0
447,10304,106.5
449,10350,88.0
451,10396,89.0
453,10442,93.5
455,10488,81.0
457,10534,94.0
459,10580,87.5
461,10626,106.0
463,10672,99.0
465,10718,81.0
467,10764,82.5
469,10810,85.5
471,10856,82.5
473,10902,106.5
475,10948,87.5
477,10994,106.5
479,11040,91.0
481,11086,117.0
483,11132,85.5
485,11178,89.5
487,11224,74.0
489,11270,75.0
491,11316,73.0
493,11362,76.5
495,11408,98.5
497,11454,85.5
499,11500,106.0
501,11546,89.0
503,11592,87.5
505,11638,100.0
507,11684,88.5
509,11730,96.0
511,11776,101.5
513,11822,98.5
515,11868,81.5
517,11914,86.0
519,11960,81.0
521,12006,96.5
523,12052,105.0
525,12098,80.0
527,12144,83.0
529,12190,97.5
531,12236,101.0
533,12282,107.5
535,12328,98.0
537,12374,92.0
539,12420,101.5
541,12466,88.0
543,12512,97.0
545,12558,104.5
547,12604,75.0
549,12650,87.5
551,12696,76.0
553,12742,93.5
555,12788,107.0
557,12834,94.0
559,12880,88.5
561,12926,99.0
563,12972,85.5
565,13018,81.0
567,13064,84.5
569,13110,88.0
571,13156,87.0
573,13202,85.5
575,13248,77.5
577,13294,99.0
579,13340,101.5
581,13386,98.5
583,13432,100.0
585,13478,96.5
587,13524,79.5
589,13570,95.0
591,13616,105.0
593,13662,77.5
595,13708,75.5
597,13754,89.5
599,13800,84.0
601,13846,81.5
603,13892,83.5
605,13938,78.5
607,13984,76.0
609,14030,102.5
611,14076,81.5
613,14122,88.5
615,14168,86.0
617,14214,103.0
619,14260,93.5
621,14306,108.0
623,14352,60.0
625,14398,102.5
627,14444,102.5
629,14490,111.0
631,14536,89.5
633,14582,104.0
635,14628,106.0
637,14674,69.0
639,14720,84.0
641,14766,95.5
643,14812,109.0
645,14858,94.0
647,14904,94.0
649,14950,105.5
651,14996,106.0
653,15042,90.0
655,15088,76.0
657,15134,88.0
659,15180,100.0
661,15226,96.5
663,15272,90.5
665,15318,98.0
667,15364,96.5
