episode,timestep,reward
1,46,-17.0
3,92,19.0
5,138,28.0
7,184,38.0
9,230,22.0
11,276,20.5
13,322,48.5
15,368,77.0
17,414,37.0
19,460,54.5
21,506,37.5
23,552,17.5
25,598,30.5
27,644,31.0
29,690,28.0
31,736,45.0
33,782,35.5
35,828,52.5
37,874,-3.5
39,920,15.5
41,966,81.5
43,1012,25.5
45,1058,28.0
47,1104,37.5
49,1150,66.0
51,1196,20.5
53,1242,21.5
55,1288,11.0
57,1334,12.5
59,1380,31.0
61,1426,30.0
63,1472,65.5
65,1518,1.5
67,1564,1.0
69,1610,50.5
71,1656,41.5
73,1702,37.5
75,1748,45.0
77,1794,30.5
79,1840,63.0
81,1886,63.0
83,1932,58.0
85,1978,14.5
87,2024,52.5
89,2070,39.5
91,2116,27.0
93,2162,47.5
95,2208,40.0
97,2254,63.0
99,2300,16.5
101,2346,59.0
103,2392,62.0
105,2438,31.5
107,2484,36.5
109,2530,69.0
111,2576,23.5
113,2622,36.5
115,2668,50.5
117,2714,46.0
119,2760,62.5
121,2806,63.0
123,2852,82.5
125,2898,39.0
127,2944,55.5
129,2990,26.5
131,3036,22.5
133,3082,25.5
135,3128,28.0
137,3174,73.5
139,3220,42.5
141,3266,25.5
143,3312,42.5
145,3358,53.5
147,3404,21.5
149,3450,42.0
151,3496,44.5
153,3542,81.0
155,3588,21.5
157,3634,40.0
159,3680,51.0
161,3726,31.0
163,3772,49.0
165,3818,26.5
167,3864,59.0
169,3910,33.5
171,3956,31.5
173,4002,93.0
175,4048,40.0
177,4094,54.0
179,4140,65.0
181,4186,53.5
183,4232,19.0
185,4278,50.0
187,4324,40.5
189,4370,29.0
191,4416,74.0
193,4462,69.0
195,4508,54.0
197,4554,19.5
199,4600,81.5
201,4646,13.5
203,4692,50.0
205,4738,60.5
207,4784,39.0
209,4830,51.5
211,4876,31.5
213,4922,47.5
215,4968,21.0
217,5014,58.5
219,5060,42.0
221,5106,41.0
223,5152,75.0
225,5198,32.5
227,5244,37.0
229,5290,22.5
231,5336,38.5
233,5382,52.0
235,5428,81.0
237,5474,53.0
239,5520,43.0
241,5566,73.0
243,5612,39.0
245,5658,17.0
247,5704,57.5
249,5750,-3.0
251,5796,73.0
253,5842,44.0
255,5888,67.5
257,5934,38.0
259,5980,47.0
261,6026,35.5
263,6072,74.5
265,6118,42.0
267,6164,23.5
269,6210,53.5
271,6256,41.0
273,6302,48.5
275,6348,41.5
277,6394,76.0
279,6440,81.0
281,6486,38.5
283,6532,69.5
285,6578,65.5
287,6624,40.5
289,6670,39.5
291,6716,31.5
293,6762,36.0
295,6808,-12.5
297,6854,26.0
299,6900,95.0
301,6946,34.0
303,6992,77.0
305,7038,50.5
307,7084,34.0
309,7130,21.5
311,7176,21.5
313,7222,40.5
315,7268,3.0
317,7314,86.5
319,7360,56.5
321,7406,60.0
323,7452,58.0
325,7498,42.0
327,7544,21.5
329,7590,80.0
331,7636,96.5
333,7682,20.0
335,7728,59.0
337,7774,46.0
339,7820,52.0
341,7866,78.0
343,7912,-4.0
345,7958,69.5
347,8004,68.5
349,8050,61.5
