episode,timestep,reward
1,46,52.0
3,92,62.5
5,138,64.5
7,184,66.0
9,230,62.0
11,276,59.5
13,322,59.0
15,368,56.0
17,414,68.0
19,460,73.0
21,506,55.5
23,552,60.0
25,598,59.5
27,644,59.0
29,690,61.5
31,736,59.0
33,782,64.0
35,828,62.0
37,874,60.5
39,920,61.0
41,966,81.0
43,1012,60.0
45,1058,59.5
47,1104,66.5
49,1150,63.5
51,1196,65.0
53,1242,73.0
55,1288,58.0
57,1334,75.5
59,1380,66.0
61,1426,63.5
63,1472,59.0
65,1518,61.5
67,1564,59.0
69,1610,63.5
71,1656,62.0
73,1702,92.0
75,1748,62.0
77,1794,73.5
79,1840,73.0
81,1886,59.5
83,1932,65.0
85,1978,62.5
87,2024,58.0
89,2070,61.0
91,2116,65.0
93,2162,69.5
95,2208,75.0
97,2254,70.0
99,2300,61.0
101,2346,63.0
103,2392,62.0
105,2438,62.5
107,2484,66.0
109,2530,68.5
111,2576,73.5
113,2622,57.5
115,2668,69.0
117,2714,65.5
119,2760,64.0
121,2806,63.0
123,2852,61.0
125,2898,67.0
127,2944,72.5
129,2990,59.5
131,3036,81.5
133,3082,75.0
135,3128,65.5
137,3174,86.0
139,3220,81.0
141,3266,68.0
143,3312,65.5
145,3358,66.5
147,3404,79.0
149,3450,60.5
151,3496,65.0
153,3542,62.0
155,3588,66.0
157,3634,83.5
159,3680,68.5
161,3726,60.5
163,3772,69.5
165,3818,82.5
167,3864,78.5
169,3910,76.0
171,3956,64.0
173,4002,56.5
175,4048,81.5
177,4094,69.0
179,4140,73.5
181,4186,68.5
183,4232,69.0
185,4278,64.0
187,4324,92.5
189,4370,71.5
191,4416,67.5
193,4462,69.0
195,4508,77.0
197,4554,60.5
199,4600,105.5
201,4646,78.0
203,4692,85.0
205,4738,77.5
207,4784,87.0
209,4830,73.0
211,4876,78.5
213,4922,76.5
215,4968,72.0
217,5014,80.0
219,5060,74.5
221,5106,66.0
223,5152,65.0
225,5198,67.0
227,5244,79.0
229,5290,91.5
231,5336,70.0
233,5382,64.5
235,5428,83.0
237,5474,70.5
239,5520,65.0
241,5566,82.5
243,5612,85.0
245,5658,59.0
247,5704,75.5
249,5750,76.5
251,5796,76.5
253,5842,83.0
255,5888,73.5
257,5934,64.5
259,5980,57.5
261,6026,72.5
263,6072,74.5
265,6118,65.5
267,6164,94.5
269,6210,72.5
271,6256,70.5
273,6302,76.5
275,6348,60.5
277,6394,118.5
279,6440,66.5
281,6486,81.0
283,6532,73.5
285,6578,75.5
287,6624,72.5
289,6670,74.0
291,6716,91.0
293,6762,106.5
295,6808,80.5
297,6854,80.5
299,6900,79.0
301,6946,66.5
303,6992,102.0
305,7038,67.0
307,7084,85.0
309,7130,76.5
311,7176,82.0
313,7222,72.0
315,7268,73.5
317,7314,84.0
319,7360,78.0
321,7406,83.5
323,7452,106.5
325,7498,75.5
327,7544,101.5
329,7590,68.5
331,7636,70.0
333,7682,88.5
335,7728,81.0
337,7774,65.0
339,7820,84.0
341,7866,70.5
343,7912,76.5
345,7958,96.5
347,8004,73.0
349,8050,61.5
351,8096,111.5
353,8142,69.0
355,8188,84.5
357,8234,79.0
359,8280,81.0
361,8326,80.0
363,8372,70.5
365,8418,83.0
367,8464,72.5
369,8510,89.5
371,8556,98.0
373,8602,85.0
375,8648,98.0
377,8694,71.5
379,8740,80.5
381,8786,76.0
383,8832,94.0
385,8878,71.5
387,8924,78.0
389,8970,89.5
391,9016,63.0
393,9062,89.0
395,9108,76.5
397,9154,72.0
399,9200,106.0
401,9246,89.0
403,9292,64.0
405,9338,95.0
407,9384,89.0
409,9430,82.0
411,9476,86.5
413,9522,106.5
415,9568,86.0
417,9614,90.0
419,9660,83.0
421,9706,64.0
423,9752,96.0
425,9798,76.5
427,9844,93.0
429,9890,75.0
431,9936,74.0
433,9982,88.5
435,10028,84.5
437,10074,80.5
439,10120,80.5
441,10166,82.0
443,10212,86.5
445,10258,96.5
447,10304,65.0
449,10350,74.0
451,10396,107.0
453,10442,107.5
455,10488,78.0
457,10534,101.0
459,10580,68.5
461,10626,90.5
463,10672,82.5
465,10718,95.5
467,10764,79.5
469,10810,107.5
471,10856,72.5
473,10902,70.0
475,10948,87.5
477,10994,91.5
479,11040,95.0
481,11086,83.0
483,11132,114.0
485,11178,96.0
487,11224,60.0
489,11270,93.5
491,11316,78.5
493,11362,98.0
495,11408,104.0
497,11454,104.0
499,11500,83.5
501,11546,85.0
503,11592,71.5
505,11638,110.0
507,11684,81.0
509,11730,98.5
511,11776,112.0
513,11822,60.0
515,11868,85.0
517,11914,86.5
519,11960,88.5
521,12006,80.5
523,12052,86.5
525,12098,109.0
527,12144,106.0
529,12190,101.0
531,12236,103.0
533,12282,117.0
535,12328,95.5
537,12374,89.0
539,12420,87.0
541,12466,95.0
543,12512,88.0
545,12558,88.5
547,12604,93.0
549,12650,73.0
551,12696,95.0
553,12742,85.5
555,12788,87.5
557,12834,83.0
559,12880,79.0
561,12926,87.0
563,12972,89.5
565,13018,99.0
567,13064,94.0
569,13110,84.5
571,13156,93.5
573,13202,102.0
575,13248,89.0
577,13294,100.0
579,13340,100.0
581,13386,79.0
583,13432,88.0
585,13478,111.5
587,13524,84.0
589,13570,74.0
591,13616,84.0
593,13662,87.0
595,13708,85.0
597,13754,64.5
599,13800,105.0
601,13846,86.0
603,13892,97.0
605,13938,97.5
607,13984,105.0
609,14030,107.0
611,14076,101.0
613,14122,101.0
615,14168,106.5
617,14214,100.5
619,14260,92.0
621,14306,113.5
623,14352,96.5
625,14398,93.0
627,14444,111.0
629,14490,89.0
631,14536,97.5
633,14582,106.0
635,14628,95.0
637,14674,82.0
639,14720,92.5
641,14766,65.0
643,14812,87.5
645,14858,100.0
647,14904,81.0
649,14950,88.5
651,14996,85.5
653,15042,108.0
655,15088,105.5
657,15134,111.0
659,15180,79.0
661,15226,82.0
663,15272,105.0
665,15318,79.0
667,15364,115.5
669,15410,94.0
671,15456,111.5
673,15502,88.5
675,15548,84.0
677,15594,99.5
679,15640,88.0
681,15686,89.5
683,15732,117.0
685,15778,111.0
687,15824,127.0
689,15870,96.0
691,15916,105.5
693,15962,100.5
695,16008,86.5
697,16054,95.5
699,16100,115.5
701,16146,81.5
703,16192,103.5
705,16238,101.5
707,16284,80.0
709,16330,114.5
711,16376,103.0
713,16422,80.5
715,16468,89.0
717,16514,92.5
719,16560,87.5
721,16606,120.5
723,16652,83.5
725,16698,79.0
727,16744,113.0
729,16790,115.5
731,16836,73.0
733,16882,99.0
735,16928,91.0
737,16974,103.0
739,17020,89.5
741,17066,102.0
743,17112,111.0
745,17158,93.5
