episode,timestep,reward
1,46,131.0
3,92,136.0
5,138,56.0
7,184,159.5
9,230,176.5
11,276,153.0
13,322,269.5
15,368,377.5
17,414,167.5
19,460,231.0
21,506,92.5
23,552,95.5
25,598,85.5
27,644,114.5
29,690,75.0
31,736,187.0
33,782,121.0
35,828,130.5
37,874,185.0
39,920,103.0
41,966,76.5
43,1012,139.5
45,1058,137.5
47,1104,144.0
49,1150,75.0
51,1196,80.5
53,1242,611.0
55,1288,582.0
57,1334,116.0
59,1380,96.0
61,1426,299.0
63,1472,230.5
65,1518,100.5
67,1564,264.0
69,1610,116.5
71,1656,412.0
73,1702,75.0
75,1748,1134.0
77,1794,141.5
79,1840,75.5
81,1886,84.5
83,1932,128.0
85,1978,74.0
87,2024,95.0
89,2070,68.5
91,2116,91.0
93,2162,113.0
95,2208,619.5
97,2254,82.5
99,2300,68.5
101,2346,136.0
103,2392,108.5
105,2438,649.5
107,2484,109.0
109,2530,110.0
111,2576,82.0
113,2622,1160.0
115,2668,104.5
117,2714,310.5
119,2760,1219.5
121,2806,68.5
123,2852,178.0
125,2898,136.5
127,2944,107.5
129,2990,124.0
131,3036,1093.0
133,3082,647.5
135,3128,110.5
137,3174,77.5
139,3220,611.5
141,3266,161.5
143,3312,186.0
145,3358,815.0
147,3404,106.0
149,3450,134.0
151,3496,127.0
153,3542,131.0
155,3588,123.0
157,3634,701.0
159,3680,734.5
161,3726,674.0
163,3772,155.0
165,3818,1164.0
167,3864,660.0
169,3910,629.5
171,3956,278.0
173,4002,79.5
175,4048,181.0
177,4094,165.0
179,4140,802.5
181,4186,378.0
183,4232,750.0
185,4278,79.0
187,4324,554.0
189,4370,737.5
191,4416,648.0
193,4462,135.0
195,4508,603.0
197,4554,312.5
199,4600,102.5
201,4646,1142.5
203,4692,681.0
205,4738,805.5
207,4784,675.0
209,4830,809.5
211,4876,1243.5
213,4922,680.5
215,4968,680.0
217,5014,593.0
219,5060,909.0
221,5106,579.5
223,5152,1109.5
225,5198,1316.0
227,5244,1263.0
229,5290,1291.5
231,5336,780.0
233,5382,685.0
235,5428,824.5
237,5474,1129.5
239,5520,863.0
241,5566,695.0
243,5612,667.0
245,5658,642.5
247,5704,636.5
249,5750,758.5
251,5796,1237.5
253,5842,1482.5
255,5888,1210.0
257,5934,739.0
259,5980,1405.5
261,6026,775.0
263,6072,1279.0
265,6118,575.5
267,6164,1112.0
269,6210,1230.0
271,6256,622.5
273,6302,708.0
275,6348,638.0
277,6394,637.0
279,6440,1264.5
281,6486,1187.0
283,6532,372.5
285,6578,684.0
287,6624,1159.5
289,6670,752.0
291,6716,1223.0
293,6762,1318.0
295,6808,1029.0
297,6854,1139.5
299,6900,1300.5
301,6946,1215.5
303,6992,1376.0
305,7038,698.5
307,7084,1284.5
309,7130,1394.5
311,7176,1166.5
313,7222,1107.0
