episode,timestep,reward
1,46,67.0
3,92,61.5
5,138,59.5
7,184,61.0
9,230,67.0
11,276,60.5
13,322,76.5
15,368,57.0
17,414,61.5
19,460,62.5
21,506,77.5
23,552,80.5
25,598,59.5
27,644,64.0
29,690,59.5
31,736,62.0
33,782,53.5
35,828,58.5
37,874,75.0
39,920,58.0
41,966,57.0
43,1012,70.0
45,1058,67.5
47,1104,56.0
49,1150,65.5
51,1196,61.5
53,1242,79.5
55,1288,61.5
57,1334,86.5
59,1380,59.5
61,1426,77.0
63,1472,59.0
65,1518,92.0
67,1564,69.5
69,1610,62.0
71,1656,53.0
73,1702,62.0
75,1748,63.0
77,1794,60.5
79,1840,64.0
81,1886,73.0
83,1932,64.0
85,1978,72.0
87,2024,64.5
89,2070,65.0
91,2116,83.0
93,2162,66.5
95,2208,59.0
97,2254,79.5
99,2300,64.5
101,2346,77.5
103,2392,71.5
105,2438,66.5
107,2484,67.5
109,2530,65.0
111,2576,74.5
113,2622,80.5
115,2668,61.5
117,2714,67.0
119,2760,55.5
121,2806,66.0
123,2852,63.5
125,2898,65.0
127,2944,82.0
129,2990,80.0
131,3036,84.0
133,3082,66.0
135,3128,69.0
137,3174,70.0
139,3220,73.5
141,3266,73.0
143,3312,64.0
145,3358,61.0
147,3404,62.0
149,3450,82.0
151,3496,73.5
153,3542,76.0
155,3588,72.5
157,3634,101.5
159,3680,79.5
161,3726,69.5
163,3772,70.5
165,3818,64.0
167,3864,71.5
169,3910,74.5
171,3956,86.5
173,4002,61.5
175,4048,86.5
177,4094,83.0
179,4140,85.5
181,4186,67.5
183,4232,62.5
185,4278,91.5
187,4324,80.0
189,4370,83.0
191,4416,88.5
193,4462,75.0
195,4508,72.5
197,4554,100.5
199,4600,70.5
201,4646,86.5
203,4692,72.5
205,4738,69.5
207,4784,69.0
209,4830,73.0
211,4876,88.5
213,4922,76.5
215,4968,68.5
217,5014,78.5
219,5060,96.0
221,5106,80.5
223,5152,77.0
225,5198,71.5
227,5244,76.0
229,5290,73.0
231,5336,81.0
233,5382,62.5
235,5428,70.5
237,5474,72.5
239,5520,83.0
241,5566,75.0
243,5612,72.5
245,5658,85.5
247,5704,74.0
249,5750,69.5
251,5796,81.5
253,5842,85.5
255,5888,72.5
257,5934,94.5
259,5980,81.0
261,6026,79.5
263,6072,98.5
265,6118,71.5
267,6164,74.0
269,6210,70.0
271,6256,84.0
273,6302,95.0
275,6348,70.5
277,6394,95.0
279,6440,78.5
281,6486,88.5
283,6532,117.0
285,6578,93.5
287,6624,102.5
289,6670,100.5
291,6716,94.5
293,6762,81.5
295,6808,86.0
297,6854,71.5
299,6900,87.5
301,6946,77.0
303,6992,82.5
305,7038,93.5
307,7084,79.0
309,7130,107.0
311,7176,113.5
313,7222,90.5
315,7268,82.0
317,7314,87.5
319,7360,100.0
321,7406,116.0
323,7452,72.0
325,7498,81.0
327,7544,83.0
329,7590,101.0
331,7636,61.0
333,7682,80.0
335,7728,98.5
337,7774,90.0
339,7820,126.5
341,7866,99.0
343,7912,74.5
345,7958,72.0
347,8004,74.0
349,8050,96.5
351,8096,93.5
353,8142,92.0
355,8188,101.0
357,8234,108.0
359,8280,62.0
361,8326,98.0
363,8372,69.0
365,8418,115.5
367,8464,90.0
369,8510,96.5
371,8556,99.5
373,8602,82.0
375,8648,98.5
377,8694,91.5
379,8740,99.0
381,8786,103.0
383,8832,100.5
385,8878,98.5
387,8924,70.5
389,8970,72.0
391,9016,89.0
393,9062,84.0
395,9108,101.5
397,9154,94.5
399,9200,101.5
401,9246,109.0
403,9292,93.5
405,9338,95.0
407,9384,95.0
409,9430,85.5
411,9476,95.5
413,9522,74.5
415,9568,59.5
417,9614,100.0
419,9660,99.0
421,9706,102.0
423,9752,94.5
425,9798,116.5
427,9844,79.5
429,9890,110.0
431,9936,112.0
433,9982,88.5
435,10028,92.0
437,10074,101.5
439,10120,106.5
441,10166,94.5
443,10212,84.0
445,10258,110.0
447,10304,113.0
449,10350,105.0
451,10396,97.0
453,10442,94.5
455,10488,108.5
457,10534,100.0
459,10580,93.0
461,10626,94.0
463,10672,101.0
465,10718,103.0
467,10764,100.5
469,10810,104.5
471,10856,91.5
473,10902,96.0
475,10948,119.0
477,10994,88.5
479,11040,87.0
481,11086,85.0
483,11132,119.0
485,11178,105.0
487,11224,111.0
489,11270,103.0
491,11316,105.0
493,11362,80.0
495,11408,114.0
497,11454,104.5
499,11500,109.5
501,11546,98.0
503,11592,89.5
505,11638,100.0
507,11684,89.5
509,11730,90.5
511,11776,109.0
513,11822,90.0
515,11868,96.5
517,11914,91.5
519,11960,102.5
521,12006,110.0
523,12052,92.5
525,12098,74.0
527,12144,89.5
529,12190,104.5
531,12236,100.5
533,12282,99.5
535,12328,93.5
537,12374,104.5
539,12420,103.0
541,12466,80.5
543,12512,97.0
545,12558,110.5
547,12604,107.5
549,12650,103.0
551,12696,96.5
553,12742,101.0
555,12788,112.5
557,12834,104.0
559,12880,89.5
561,12926,80.0
563,12972,96.0
565,13018,96.5
567,13064,88.0
569,13110,83.0
571,13156,105.0
573,13202,91.0
575,13248,88.5
577,13294,94.0
579,13340,96.0
581,13386,112.0
583,13432,97.0
585,13478,93.0
587,13524,118.5
589,13570,90.0
591,13616,93.5
593,13662,106.5
595,13708,88.0
597,13754,78.0
599,13800,106.5
601,13846,90.5
603,13892,108.5
605,13938,113.5
607,13984,104.0
609,14030,112.0
611,14076,106.0
613,14122,94.5
615,14168,123.5
617,14214,104.5
619,14260,113.5
621,14306,104.5
623,14352,110.5
625,14398,103.5
627,14444,105.0
629,14490,96.5
631,14536,99.5
633,14582,88.5
635,14628,100.5
637,14674,106.0
639,14720,101.5
641,14766,107.5
643,14812,104.0
645,14858,97.0
647,14904,101.5
649,14950,103.5
651,14996,104.0
653,15042,93.0
655,15088,110.0
657,15134,104.0
659,15180,98.5
661,15226,107.0
663,15272,100.5
665,15318,102.0
667,15364,113.5
669,15410,112.5
671,15456,88.0
673,15502,99.5
675,15548,109.5
677,15594,96.5
679,15640,77.5
681,15686,91.0
683,15732,92.5
685,15778,111.0
687,15824,116.5
689,15870,112.0
691,15916,82.0
693,15962,93.5
695,16008,83.0
697,16054,97.0
699,16100,95.5
701,16146,103.5
703,16192,102.5
705,16238,110.0
707,16284,93.5
709,16330,101.5
711,16376,93.5
713,16422,103.5
715,16468,107.0
717,16514,115.0
719,16560,104.5
721,16606,82.0
723,16652,97.5
725,16698,115.0
727,16744,106.0
729,16790,107.0
731,16836,110.5
733,16882,94.0
735,16928,106.5
737,16974,102.0
739,17020,73.0
741,17066,100.5
743,17112,102.5
745,17158,104.5
747,17204,107.5
749,17250,104.0
751,17296,110.0
753,17342,96.0
755,17388,118.0
757,17434,119.5
759,17480,107.5
761,17526,103.0
763,17572,108.5
765,17618,110.5
767,17664,99.5
769,17710,119.0
771,17756,109.0
773,17802,105.0
775,17848,97.5
777,17894,75.5
779,17940,111.5
781,17986,101.5
783,18032,98.0
785,18078,113.5
787,18124,116.5
789,18170,104.5
791,18216,101.5
793,18262,91.5
795,18308,110.0
797,18354,106.5
799,18400,99.0
801,18446,111.5
803,18492,103.0
805,18538,112.0
807,18584,117.0
809,18630,106.0
811,18676,118.0
813,18722,129.0
815,18768,89.0
817,18814,99.5
819,18860,91.0
821,18906,111.0
823,18952,90.0
825,18998,113.0
827,19044,107.5
829,19090,92.0
831,19136,114.5
833,19182,119.0
835,19228,105.0
837,19274,108.0
839,19320,112.5
841,19366,107.0
843,19412,122.5
845,19458,96.5
847,19504,98.5
849,19550,115.5
851,19596,113.0
853,19642,111.5
855,19688,113.0
857,19734,90.0
859,19780,101.0
861,19826,85.0
863,19872,110.0
865,19918,105.0
867,19964,88.5
869,20010,108.0
871,20056,96.5
873,20102,100.5
875,20148,106.0
877,20194,90.5
879,20240,90.0
881,20286,89.0
883,20332,120.5
885,20378,113.0
887,20424,99.5
889,20470,90.5
891,20516,116.5
893,20562,87.5
895,20608,97.5
897,20654,109.5
899,20700,112.5
901,20746,106.5
903,20792,105.5
905,20838,105.5
907,20884,90.0
909,20930,114.5
911,20976,121.0
913,21022,75.0
915,21068,101.5
917,21114,108.0
919,21160,110.0
921,21206,107.5
923,21252,96.0
925,21298,99.0
927,21344,119.0
929,21390,116.0
931,21436,116.5
933,21482,100.5
935,21528,111.5
