episode,timestep,reward
1,46,80.0
3,92,9.5
5,138,66.5
7,184,91.5
9,230,73.5
11,276,38.5
13,322,-28.5
15,368,32.5
17,414,31.5
19,460,69.0
21,506,18.0
23,552,28.5
25,598,11.0
27,644,31.0
29,690,27.5
31,736,30.5
33,782,16.5
35,828,77.0
37,874,43.5
39,920,-8.0
41,966,46.0
43,1012,51.0
45,1058,60.5
47,1104,39.0
49,1150,35.0
51,1196,20.0
53,1242,12.5
55,1288,71.0
57,1334,24.0
59,1380,44.0
61,1426,29.0
63,1472,46.0
65,1518,48.5
67,1564,76.0
69,1610,38.0
71,1656,47.0
73,1702,13.0
75,1748,41.0
77,1794,38.0
79,1840,51.5
81,1886,37.0
83,1932,33.0
85,1978,65.5
87,2024,43.5
89,2070,46.5
91,2116,63.0
93,2162,25.5
95,2208,13.0
97,2254,23.5
99,2300,41.0
101,2346,50.0
103,2392,20.5
105,2438,37.5
107,2484,11.5
109,2530,73.0
111,2576,44.5
113,2622,97.0
115,2668,66.0
117,2714,40.5
119,2760,54.0
121,2806,32.5
123,2852,23.0
125,2898,50.5
127,2944,28.5
129,2990,35.5
131,3036,2.5
133,3082,42.5
135,3128,26.0
137,3174,72.0
139,3220,61.0
141,3266,54.5
143,3312,45.5
145,3358,29.5
147,3404,49.0
149,3450,64.0
151,3496,29.0
153,3542,79.5
155,3588,57.5
157,3634,55.0
159,3680,34.0
161,3726,22.0
163,3772,53.0
165,3818,36.0
167,3864,14.0
169,3910,53.5
171,3956,33.0
173,4002,57.0
175,4048,69.0
177,4094,42.5
179,4140,51.5
181,4186,55.0
183,4232,64.0
185,4278,72.5
187,4324,51.0
189,4370,46.0
191,4416,62.5
193,4462,48.0
195,4508,27.0
197,4554,31.0
199,4600,52.5
201,4646,41.5
203,4692,26.0
205,4738,35.0
207,4784,51.5
209,4830,40.5
211,4876,36.5
213,4922,44.5
215,4968,16.5
217,5014,54.5
219,5060,60.5
221,5106,41.0
223,5152,32.0
225,5198,77.0
227,5244,67.5
229,5290,73.0
231,5336,8.5
233,5382,24.0
235,5428,34.5
237,5474,55.0
239,5520,20.5
241,5566,46.5
243,5612,52.5
245,5658,24.0
247,5704,55.0
249,5750,7.0
251,5796,47.0
253,5842,33.5
255,5888,23.5
257,5934,63.0
259,5980,46.5
261,6026,16.0
263,6072,43.5
265,6118,56.5
267,6164,87.0
269,6210,42.5
271,6256,49.0
273,6302,72.0
275,6348,31.5
277,6394,59.5
279,6440,57.5
281,6486,22.0
283,6532,50.0
285,6578,70.0
287,6624,43.0
289,6670,22.5
291,6716,36.5
293,6762,31.5
295,6808,50.5
297,6854,51.5
299,6900,44.0
301,6946,24.0
303,6992,80.0
305,7038,38.5
307,7084,28.0
309,7130,85.5
311,7176,64.5
313,7222,59.5
315,7268,42.5
317,7314,65.5
319,7360,90.0
321,7406,29.5
323,7452,49.5
325,7498,31.0
327,7544,32.5
329,7590,21.5
331,7636,41.5
333,7682,32.0
335,7728,29.0
337,7774,27.5
339,7820,67.0
341,7866,58.0
343,7912,57.0
345,7958,42.5
347,8004,27.5
349,8050,91.0
351,8096,72.0
353,8142,71.0
355,8188,25.5
357,8234,76.0
359,8280,33.5
361,8326,46.5
363,8372,39.0
365,8418,39.5
367,8464,71.0
369,8510,21.5
371,8556,73.0
373,8602,72.0
375,8648,33.5
377,8694,81.0
379,8740,45.0
381,8786,16.0
383,8832,43.5
385,8878,40.0
387,8924,68.0
389,8970,49.5
391,9016,31.5
393,9062,61.5
395,9108,20.0
397,9154,73.0
399,9200,20.5
401,9246,46.5
403,9292,34.5
405,9338,47.5
407,9384,-3.5
409,9430,31.5
411,9476,65.0
413,9522,37.0
415,9568,39.0
417,9614,43.5
419,9660,26.0
421,9706,71.5
423,9752,77.5
425,9798,7.0
427,9844,62.5
429,9890,56.0
431,9936,53.5
433,9982,46.0
435,10028,80.5
437,10074,62.0
439,10120,31.0
441,10166,33.5
443,10212,67.5
445,10258,16.0
447,10304,27.5
449,10350,68.5
451,10396,84.5
453,10442,61.5
455,10488,40.0
457,10534,6.0
459,10580,30.5
461,10626,21.5
463,10672,48.0
465,10718,65.0
467,10764,30.0
469,10810,56.0
471,10856,45.0
473,10902,58.5
475,10948,56.0
477,10994,52.5
479,11040,61.0
481,11086,33.5
483,11132,52.0
485,11178,76.0
487,11224,57.0
489,11270,33.0
491,11316,53.5
493,11362,20.0
495,11408,51.0
497,11454,39.0
499,11500,57.5
501,11546,59.0
503,11592,44.0
505,11638,37.0
507,11684,88.0
509,11730,72.0
511,11776,91.5
513,11822,41.5
515,11868,40.0
517,11914,39.5
519,11960,-9.5
521,12006,56.5
523,12052,16.5
525,12098,70.5
527,12144,65.0
529,12190,65.5
531,12236,27.5
533,12282,29.5
535,12328,51.0
537,12374,26.5
539,12420,59.5
541,12466,57.5
543,12512,16.5
545,12558,33.5
547,12604,56.5
549,12650,57.5
551,12696,45.5
553,12742,34.5
555,12788,50.5
557,12834,46.0
559,12880,-1.5
561,12926,51.0
563,12972,15.5
565,13018,29.5
567,13064,33.0
569,13110,15.5
571,13156,57.5
573,13202,59.0
575,13248,35.0
577,13294,90.5
579,13340,33.5
581,13386,58.0
583,13432,39.0
585,13478,34.5
587,13524,22.5
589,13570,86.0
591,13616,40.5
593,13662,44.5
595,13708,29.0
597,13754,60.5
599,13800,27.5
601,13846,39.0
603,13892,27.5
605,13938,34.5
607,13984,56.0
609,14030,85.5
611,14076,45.5
613,14122,66.0
615,14168,32.5
617,14214,38.0
