episode,timestep,reward
1,46,68.0
3,92,60.0
5,138,64.0
7,184,61.5
9,230,73.0
11,276,71.0
13,322,56.0
15,368,68.5
17,414,57.5
19,460,98.5
21,506,61.5
23,552,65.5
25,598,58.5
27,644,76.0
29,690,64.5
31,736,63.5
33,782,76.5
35,828,62.5
37,874,61.5
39,920,67.0
41,966,57.0
43,1012,61.0
45,1058,66.0
47,1104,63.5
49,1150,58.0
51,1196,53.0
53,1242,61.0
55,1288,62.5
57,1334,62.5
59,1380,69.5
61,1426,85.5
63,1472,66.5
65,1518,67.0
67,1564,61.0
69,1610,73.5
71,1656,62.0
73,1702,57.0
75,1748,85.0
77,1794,65.0
79,1840,68.5
81,1886,60.5
83,1932,87.5
85,1978,82.5
87,2024,63.5
89,2070,61.0
91,2116,72.5
93,2162,62.0
95,2208,62.0
97,2254,68.0
99,2300,74.0
101,2346,59.5
103,2392,86.0
105,2438,95.5
107,2484,64.5
109,2530,57.0
111,2576,87.5
113,2622,86.0
115,2668,56.0
117,2714,85.5
119,2760,85.5
121,2806,63.0
123,2852,87.0
