episode,timestep,reward
1,46,59.0
3,92,54.5
5,138,31.5
7,184,44.0
9,230,51.5
11,276,38.5
13,322,40.0
15,368,40.0
17,414,42.5
19,460,39.5
21,506,33.5
23,552,38.5
25,598,49.5
27,644,41.5
29,690,42.0
31,736,36.5
33,782,41.5
35,828,42.5
37,874,44.5
39,920,49.5
41,966,37.0
43,1012,37.0
45,1058,40.0
47,1104,40.0
49,1150,42.0
51,1196,39.5
53,1242,48.0
55,1288,50.5
57,1334,56.5
59,1380,45.5
61,1426,51.0
63,1472,54.0
65,1518,54.5
67,1564,53.0
69,1610,43.0
71,1656,48.5
73,1702,44.5
75,1748,48.0
77,1794,39.5
79,1840,35.5
81,1886,51.0
83,1932,39.0
85,1978,59.0
87,2024,39.5
89,2070,44.0
91,2116,59.0
93,2162,76.0
95,2208,49.0
97,2254,37.5
99,2300,38.5
101,2346,45.0
103,2392,40.0
105,2438,41.0
107,2484,50.5
109,2530,45.0
111,2576,48.0
113,2622,43.0
115,2668,43.5
117,2714,55.5
119,2760,38.0
121,2806,58.5
123,2852,53.5
125,2898,50.0
127,2944,45.5
129,2990,47.0
131,3036,38.0
133,3082,45.0
135,3128,55.5
137,3174,58.0
139,3220,47.0
141,3266,51.0
143,3312,47.0
145,3358,41.0
147,3404,40.5
149,3450,52.5
151,3496,48.5
153,3542,77.5
155,3588,48.5
157,3634,52.5
159,3680,59.0
161,3726,49.0
163,3772,36.5
165,3818,36.5
167,3864,33.5
169,3910,52.5
171,3956,51.0
173,4002,39.0
175,4048,59.0
177,4094,77.0
179,4140,59.5
181,4186,47.0
183,4232,42.0
185,4278,50.0
187,4324,50.0
189,4370,54.0
191,4416,38.5
193,4462,42.5
195,4508,59.5
197,4554,60.0
199,4600,57.0
201,4646,62.5
203,4692,59.0
205,4738,61.5
207,4784,55.5
209,4830,69.5
211,4876,66.5
213,4922,46.0
215,4968,65.0
217,5014,61.5
219,5060,44.0
221,5106,38.0
223,5152,52.0
225,5198,62.5
227,5244,69.5
229,5290,70.5
231,5336,66.0
233,5382,52.5
235,5428,76.0
237,5474,60.0
239,5520,63.0
241,5566,42.5
243,5612,73.0
245,5658,60.0
247,5704,47.0
249,5750,50.0
251,5796,35.5
253,5842,49.5
255,5888,59.0
257,5934,68.5
259,5980,64.0
261,6026,50.5
263,6072,53.0
265,6118,68.0
267,6164,60.5
269,6210,78.5
271,6256,63.5
273,6302,66.5
275,6348,68.0
277,6394,64.5
279,6440,45.0
281,6486,57.5
283,6532,66.0
285,6578,58.0
287,6624,60.5
289,6670,70.0
291,6716,79.0
293,6762,46.5
295,6808,60.5
297,6854,63.5
299,6900,61.0
301,6946,62.5
303,6992,72.0
305,7038,76.0
307,7084,99.5
309,7130,57.0
311,7176,68.5
313,7222,79.5
315,7268,42.0
317,7314,57.0
319,7360,62.0
321,7406,63.0
323,7452,51.5
325,7498,70.5
327,7544,94.5
329,7590,74.5
331,7636,55.5
333,7682,50.5
335,7728,81.0
337,7774,49.5
339,7820,98.5
341,7866,64.5
343,7912,44.5
345,7958,92.0
347,8004,58.5
349,8050,91.0
351,8096,52.5
353,8142,71.0
355,8188,91.0
357,8234,40.0
359,8280,62.5
361,8326,50.5
363,8372,90.0
365,8418,76.0
367,8464,73.5
369,8510,69.5
371,8556,92.5
373,8602,70.5
375,8648,65.0
377,8694,82.0
379,8740,87.5
381,8786,48.0
383,8832,73.5
385,8878,58.5
387,8924,63.0
389,8970,60.0
391,9016,70.0
393,9062,53.5
395,9108,65.5
397,9154,103.5
399,9200,59.0
401,9246,105.5
403,9292,67.5
405,9338,74.0
407,9384,68.5
409,9430,111.0
411,9476,85.0
413,9522,92.0
415,9568,73.5
417,9614,119.0
419,9660,86.0
421,9706,94.5
423,9752,90.5
425,9798,73.0
427,9844,96.5
429,9890,50.0
431,9936,65.0
433,9982,108.5
435,10028,77.5
437,10074,50.0
439,10120,72.0
441,10166,67.5
443,10212,79.5
445,10258,75.5
447,10304,75.0
449,10350,95.5
451,10396,69.0
453,10442,67.0
455,10488,60.5
457,10534,95.5
459,10580,60.0
461,10626,84.0
463,10672,83.0
465,10718,67.0
467,10764,67.0
469,10810,68.5
471,10856,62.0
473,10902,74.0
475,10948,87.5
477,10994,60.0
479,11040,88.5
481,11086,78.0
483,11132,81.5
485,11178,74.5
487,11224,94.0
489,11270,67.0
491,11316,75.5
493,11362,96.0
495,11408,95.5
497,11454,104.0
499,11500,74.0
501,11546,76.0
503,11592,98.5
505,11638,95.0
507,11684,103.5
509,11730,63.5
511,11776,76.5
513,11822,79.5
515,11868,89.0
517,11914,88.5
519,11960,96.0
521,12006,98.5
523,12052,82.5
525,12098,80.0
527,12144,107.5
529,12190,87.0
531,12236,77.0
533,12282,67.0
535,12328,78.5
537,12374,89.5
539,12420,68.0
541,12466,67.0
543,12512,94.0
545,12558,96.0
547,12604,93.0
549,12650,70.5
551,12696,94.5
553,12742,119.0
555,12788,71.0
557,12834,64.0
559,12880,113.0
561,12926,101.0
563,12972,83.5
565,13018,96.5
567,13064,110.0
569,13110,114.5
571,13156,110.0
573,13202,91.0
575,13248,83.0
577,13294,97.0
579,13340,84.0
581,13386,117.0
583,13432,78.5
585,13478,102.5
587,13524,88.0
589,13570,72.5
591,13616,108.5
593,13662,86.0
595,13708,65.5
597,13754,86.5
599,13800,99.5
601,13846,107.0
603,13892,80.0
605,13938,98.0
607,13984,102.0
609,14030,97.0
611,14076,85.5
613,14122,85.5
615,14168,92.5
617,14214,114.0
619,14260,88.0
621,14306,98.5
623,14352,73.5
625,14398,84.5
627,14444,97.5
629,14490,107.5
631,14536,134.0
633,14582,91.0
635,14628,77.0
637,14674,102.0
639,14720,118.5
641,14766,99.0
643,14812,80.5
645,14858,107.5
647,14904,86.0
649,14950,91.5
651,14996,119.5
653,15042,107.5
655,15088,102.0
657,15134,108.5
659,15180,107.0
661,15226,77.0
663,15272,101.5
665,15318,108.5
667,15364,102.5
669,15410,88.0
671,15456,96.0
673,15502,95.5
675,15548,109.0
677,15594,90.0
679,15640,92.0
681,15686,72.5
683,15732,117.5
685,15778,115.0
687,15824,91.0
689,15870,90.5
691,15916,122.5
693,15962,107.5
695,16008,66.5
697,16054,89.0
699,16100,80.5
701,16146,86.0
703,16192,99.0
705,16238,92.0
707,16284,108.5
709,16330,104.5
711,16376,127.0
713,16422,98.0
715,16468,75.0
717,16514,90.5
719,16560,72.0
721,16606,87.5
723,16652,144.0
725,16698,104.5
727,16744,98.0
729,16790,74.0
731,16836,74.5
733,16882,107.5
735,16928,89.5
737,16974,85.5
739,17020,110.0
741,17066,89.5
743,17112,76.0
745,17158,95.5
747,17204,113.5
749,17250,87.5
751,17296,117.5
753,17342,113.5
755,17388,76.0
757,17434,109.5
759,17480,107.5
761,17526,126.5
763,17572,103.0
765,17618,84.0
767,17664,115.5
769,17710,88.5
771,17756,86.0
773,17802,111.5
775,17848,81.0
777,17894,103.0
779,17940,79.0
781,17986,88.5
783,18032,140.0
785,18078,88.0
787,18124,104.5
789,18170,111.0
791,18216,116.5
793,18262,75.5
795,18308,80.0
797,18354,95.0
799,18400,119.0
801,18446,97.5
803,18492,100.0
805,18538,104.5
807,18584,103.0
809,18630,96.5
811,18676,112.5
813,18722,131.0
815,18768,111.5
817,18814,109.5
819,18860,57.0
821,18906,97.0
823,18952,126.0
825,18998,105.5
827,19044,114.5
829,19090,100.5
831,19136,97.5
833,19182,93.0
835,19228,111.5
837,19274,98.5
839,19320,112.0
841,19366,105.5
843,19412,148.5
845,19458,143.5
847,19504,108.0
849,19550,91.5
