episode,timestep,reward
1,46,39.5063
3,92,-6.7349
5,138,16.6659
7,184,-7.4435
9,230,-6.0279
11,276,-5.1745
13,322,-5.4308
15,368,-6.352
17,414,-5.7592
19,460,17.2941
21,506,-4.7714
23,552,-5.3471
25,598,-6.4615
27,644,-6.2665
29,690,16.7751
31,736,-6.5395
33,782,-5.065
35,828,-7.1778
37,874,-5.4654
39,920,-7.2361
41,966,-5.3108
43,1012,-6.9493
45,1058,-5.0565
47,1104,18.2829
49,1150,-4.4173
51,1196,-5.4157
53,1242,17.7906
55,1288,-6.5235
57,1334,-6.0265
59,1380,-5.3866
61,1426,18.4758
63,1472,-6.8034
65,1518,17.0112
67,1564,-5.9705
69,1610,65.5651
71,1656,18.0615
73,1702,41.6202
75,1748,-6.1085
77,1794,-5.2963
79,1840,16.6379
81,1886,-4.2725
83,1932,-5.9806
85,1978,17.3761
87,2024,18.4261
89,2070,-4.7031
91,2116,17.8125
93,2162,-5.1015
95,2208,40.7692
97,2254,-5.9233
99,2300,17.9628
101,2346,-7.1961
103,2392,64.499
105,2438,18.7506
107,2484,19.1564
109,2530,-7.3685
111,2576,-4.4576
113,2622,65.4737
115,2668,-6.1415
117,2714,16.7858
119,2760,40.345
121,2806,-6.4458
123,2852,86.7404
125,2898,-4.506
127,2944,39.968
129,2990,-5.0619
131,3036,16.7061
133,3082,-6.7527
135,3128,17.8372
137,3174,40.3993
139,3220,41.1636
141,3266,64.7533
143,3312,64.5327
145,3358,17.5382
147,3404,40.9354
149,3450,17.4047
151,3496,16.0958
153,3542,17.476
155,3588,62.8666
157,3634,-7.3965
159,3680,-5.4592
161,3726,40.6918
163,3772,40.6591
165,3818,41.1497
167,3864,63.598
169,3910,109.2996
171,3956,41.345
173,4002,17.1423
175,4048,62.2445
177,4094,41.6454
179,4140,18.1801
181,4186,132.433
183,4232,15.6803
185,4278,63.4692
187,4324,39.8629
