episode,timestep,reward
1,46,36.0
3,92,46.5
5,138,39.5
7,184,37.0
9,230,39.0
11,276,44.0
13,322,47.0
15,368,39.0
17,414,44.0
19,460,40.0
21,506,49.0
23,552,56.0
25,598,45.5
27,644,39.0
29,690,44.0
31,736,40.5
33,782,42.0
35,828,35.5
37,874,41.0
39,920,33.0
41,966,51.0
43,1012,40.5
45,1058,48.5
47,1104,38.0
49,1150,42.5
51,1196,41.5
53,1242,41.0
55,1288,43.5
57,1334,55.0
59,1380,31.5
61,1426,40.5
63,1472,51.0
65,1518,45.0
67,1564,38.0
69,1610,43.5
71,1656,36.0
73,1702,37.5
75,1748,50.0
77,1794,39.0
79,1840,50.0
81,1886,49.0
83,1932,56.0
85,1978,44.5
87,2024,49.5
89,2070,57.0
91,2116,47.0
93,2162,44.0
95,2208,40.0
97,2254,46.0
99,2300,43.5
101,2346,54.0
103,2392,41.5
105,2438,43.0
107,2484,44.0
109,2530,41.0
111,2576,57.5
113,2622,39.0
115,2668,39.0
117,2714,41.5
119,2760,45.0
121,2806,41.0
123,2852,47.5
125,2898,48.5
127,2944,41.5
129,2990,54.5
131,3036,59.5
133,3082,58.0
135,3128,47.5
137,3174,35.5
