episode,timestep,reward
1,46,33.0
3,92,44.5
5,138,39.5
7,184,39.5
9,230,42.5
11,276,39.5
13,322,58.5
15,368,40.5
17,414,38.0
19,460,44.0
21,506,37.5
23,552,37.5
25,598,41.0
27,644,41.0
29,690,44.0
31,736,38.0
33,782,42.0
35,828,40.5
37,874,40.0
39,920,44.0
41,966,48.0
43,1012,45.0
45,1058,38.0
47,1104,57.0
49,1150,46.5
51,1196,39.5
53,1242,52.5
55,1288,44.0
57,1334,41.5
59,1380,46.5
61,1426,55.5
63,1472,41.0
65,1518,44.0
67,1564,47.5
69,1610,76.0
71,1656,49.5
73,1702,35.5
75,1748,49.0
77,1794,39.0
79,1840,42.0
81,1886,36.5
83,1932,53.5
85,1978,36.5
87,2024,58.5
89,2070,42.0
91,2116,42.5
93,2162,42.0
95,2208,40.0
97,2254,42.0
99,2300,43.0
101,2346,36.5
103,2392,43.5
105,2438,37.0
107,2484,46.5
109,2530,50.0
111,2576,47.0
113,2622,42.5
115,2668,36.0
117,2714,40.5
119,2760,42.0
121,2806,39.5
123,2852,48.5
125,2898,40.5
127,2944,51.0
129,2990,41.5
131,3036,47.5
133,3082,39.5
135,3128,51.5
137,3174,51.0
139,3220,48.5
141,3266,44.5
143,3312,39.0
145,3358,49.5
147,3404,48.0
149,3450,41.5
151,3496,43.5
153,3542,52.0
155,3588,37.0
157,3634,47.5
