episode,timestep,reward
1,92,-8.1499
3,184,-8.348
5,276,-10.1139
7,368,-9.8556
9,460,59.5163
11,552,-9.2636
13,644,35.967
15,736,13.7212
17,828,13.7843
19,920,13.423
21,1012,13.2879
23,1104,-10.0066
25,1196,36.4654
27,1288,-10.5041
29,1380,37.0705
31,1472,37.8867
33,1564,13.6671
35,1656,60.0653
37,1748,35.54
39,1840,37.0323
41,1932,14.2901
43,2024,-10.8151
45,2116,37.3022
47,2208,84.5083
49,2300,35.0007
51,2392,13.1491
53,2484,36.9108
55,2576,13.6174
57,2668,14.1313
59,2760,35.3925
61,2852,-9.9646
63,2944,37.4157
65,3036,106.7871
67,3128,84.2521
69,3220,12.6638
71,3312,37.3037
73,3404,106.0966
75,3496,35.8476
77,3588,106.6738
79,3680,83.333
81,3772,106.4437
83,3864,12.9381
85,3956,106.2055
87,4048,83.4526
89,4140,127.8343
91,4232,60.2211
93,4324,14.3769
95,4416,13.4792
97,4508,58.9942
99,4600,199.3069
101,4692,81.6803
103,4784,129.5055
105,4876,12.5184
107,4968,129.357
109,5060,105.8777
111,5152,61.1253
113,5244,36.9982
115,5336,60.1918
117,5428,82.2703
119,5520,127.5912
121,5612,107.1917
123,5704,14.5565
125,5796,61.1453
127,5888,174.766
129,5980,83.5469
131,6072,83.0366
133,6164,36.0925
135,6256,127.4927
137,6348,128.6625
139,6440,176.7581
141,6532,130.1423
143,6624,85.1132
145,6716,199.1748
147,6808,129.5474
149,6900,128.9049
151,6992,37.8749
153,7084,11.1887
155,7176,61.6638
157,7268,127.7984
159,7360,175.4462
161,7452,80.945
163,7544,128.1473
165,7636,60.317
167,7728,198.7819
169,7820,60.1872
171,7912,152.0209
173,8004,197.733
175,8096,129.8594
177,8188,175.5811
179,8280,198.463
181,8372,176.0039
183,8464,83.465
185,8556,150.3409
187,8648,83.4496
189,8740,37.267
191,8832,176.901
193,8924,222.9547
195,9016,130.4737
197,9108,221.578
199,9200,198.6346
201,9292,127.3102
203,9384,83.8172
205,9476,221.0773
207,9568,176.4271
209,9660,245.8769
211,9752,198.8541
213,9844,199.2551
215,9936,222.7226
217,10028,201.1662
219,10120,221.9897
221,10212,108.301
223,10304,129.9687
225,10396,176.23
227,10488,198.555
229,10580,129.6159
231,10672,268.6925
233,10764,129.7704
235,10856,245.0391
237,10948,314.2982
239,11040,243.3364
241,11132,243.7503
243,11224,269.7962
245,11316,198.0778
247,11408,199.3317
249,11500,174.3333
251,11592,269.7872
253,11684,267.6464
255,11776,151.4862
257,11868,266.9346
259,11960,105.7613
261,12052,131.4014
263,12144,313.126
265,12236,315.5634
267,12328,152.4762
269,12420,222.9712
271,12512,269.8235
273,12604,316.43
275,12696,152.3288
277,12788,220.6054
279,12880,247.3338
281,12972,245.3413
283,13064,222.0124
285,13156,221.7782
287,13248,246.8469
289,13340,337.3342
291,13432,244.8298
293,13524,106.9853
295,13616,245.9201
297,13708,151.2864
299,13800,128.8909
301,13892,292.3382
303,13984,361.5893
305,14076,268.9804
307,14168,292.101
309,14260,176.5985
311,14352,220.7848
313,14444,337.7339
315,14536,338.1028
317,14628,222.2484
319,14720,224.0524
321,14812,337.8353
323,14904,407.9343
325,14996,245.6328
327,15088,360.5647
329,15180,291.5305
331,15272,291.4206
333,15364,243.427
335,15456,362.3364
337,15548,361.5366
339,15640,223.5819
341,15732,314.5104
343,15824,360.6863
345,15916,222.3465
347,16008,197.078
349,16100,198.1258
351,16192,153.7623
353,16284,338.9428
355,16376,175.0457
357,16468,360.0947
359,16560,361.3566
361,16652,220.7419
363,16744,198.549
365,16836,291.4071
367,16928,431.7185
369,17020,267.4554
371,17112,314.0979
373,17204,336.3765
375,17296,221.9795
377,17388,360.4718
379,17480,338.2042
381,17572,315.1168
383,17664,292.4366
385,17756,268.0865
387,17848,267.9654
389,17940,337.0572
391,18032,293.0761
393,18124,246.6556
395,18216,267.959
397,18308,408.3192
399,18400,339.4221
401,18492,477.4701
403,18584,405.6939
405,18676,315.8515
407,18768,431.4772
409,18860,339.1358
411,18952,292.6045
413,19044,384.9509
415,19136,361.1865
417,19228,245.4536
419,19320,293.8694
421,19412,616.793
423,19504,407.4586
425,19596,569.6326
427,19688,360.7798
429,19780,406.4282
431,19872,546.0098
433,19964,431.4194
435,20056,384.2949
437,20148,360.8235
439,20240,292.8383
441,20332,429.8357
443,20424,429.6133
445,20516,405.8197
447,20608,314.3339
449,20700,222.7396
451,20792,523.9016
453,20884,245.4403
455,20976,430.7794
457,21068,430.1332
459,21160,340.1796
461,21252,523.2464
463,21344,385.0002
465,21436,384.1304
467,21528,523.8993
469,21620,339.1491
471,21712,314.0761
473,21804,523.5302
475,21896,545.5589
477,21988,476.2735
479,22080,475.8327
481,22172,339.277
483,22264,404.8505
485,22356,431.7477
487,22448,499.8162
489,22540,361.6023
491,22632,475.8486
493,22724,591.5482
