episode,timestep,reward
1,46,130.0
3,92,117.5
5,138,135.5
7,184,120.0
9,230,120.5
11,276,77.5
13,322,106.0
15,368,120.0
17,414,125.5
19,460,126.0
21,506,79.0
23,552,110.0
25,598,93.0
27,644,102.0
29,690,101.0
31,736,125.0
33,782,137.5
35,828,97.5
37,874,132.5
39,920,137.0
41,966,128.0
43,1012,108.0
45,1058,112.0
47,1104,130.5
49,1150,133.0
51,1196,129.5
53,1242,134.0
55,1288,103.0
57,1334,137.5
59,1380,126.5
61,1426,118.5
63,1472,111.0
65,1518,103.5
67,1564,94.5
69,1610,130.0
71,1656,100.5
73,1702,96.5
75,1748,141.5
77,1794,124.5
79,1840,137.5
81,1886,87.5
83,1932,102.5
85,1978,108.5
87,2024,122.5
89,2070,116.0
91,2116,135.5
93,2162,133.0
95,2208,130.0
97,2254,113.5
99,2300,120.0
101,2346,147.5
103,2392,123.5
105,2438,98.0
107,2484,122.0
109,2530,96.5
111,2576,115.0
113,2622,115.5
115,2668,90.0
117,2714,121.5
119,2760,122.0
121,2806,90.0
123,2852,121.5
125,2898,104.0
127,2944,120.5
129,2990,137.0
131,3036,123.0
133,3082,120.5
135,3128,130.5
137,3174,119.5
139,3220,104.0
141,3266,101.0
143,3312,85.0
145,3358,114.5
147,3404,119.0
149,3450,135.5
151,3496,97.0
153,3542,102.5
155,3588,103.5
157,3634,119.5
159,3680,104.0
161,3726,110.5
163,3772,160.5
165,3818,140.0
167,3864,100.5
169,3910,125.0
171,3956,79.5
173,4002,115.0
175,4048,115.0
177,4094,75.5
179,4140,96.0
181,4186,86.5
183,4232,126.0
185,4278,128.5
187,4324,119.5
189,4370,100.5
191,4416,105.5
193,4462,87.0
195,4508,139.5
197,4554,85.5
199,4600,99.0
201,4646,97.0
203,4692,111.5
205,4738,96.5
207,4784,110.0
209,4830,128.0
211,4876,112.5
213,4922,109.0
215,4968,153.0
217,5014,117.5
219,5060,118.5
221,5106,92.5
223,5152,112.5
225,5198,142.5
227,5244,131.5
229,5290,122.5
231,5336,148.5
233,5382,121.0
235,5428,112.0
237,5474,107.0
239,5520,104.0
241,5566,101.0
243,5612,132.0
245,5658,135.5
247,5704,126.5
249,5750,121.5
251,5796,114.0
253,5842,134.5
255,5888,129.0
257,5934,140.5
259,5980,150.5
261,6026,103.0
263,6072,105.5
265,6118,135.0
267,6164,95.5
269,6210,103.0
271,6256,84.0
273,6302,135.0
275,6348,131.0
277,6394,95.5
279,6440,97.5
281,6486,116.0
283,6532,141.5
285,6578,86.0
287,6624,83.5
289,6670,106.5
291,6716,130.5
293,6762,88.5
295,6808,130.5
297,6854,125.5
299,6900,118.0
301,6946,111.0
303,6992,131.5
305,7038,104.5
307,7084,123.5
