episode,timestep,reward
715,16468,83.5
717,16514,74.0
719,16560,89.5
721,16606,83.0
723,16652,78.5
725,16698,96.0
727,16744,90.5
729,16790,67.5
731,16836,91.0
733,16882,98.5
735,16928,85.5
737,16974,88.5
739,17020,69.5
741,17066,84.5
743,17112,102.0
745,17158,96.5
747,17204,103.0
749,17250,94.0
751,17296,112.5
753,17342,103.0
755,17388,83.0
757,17434,90.5
759,17480,84.0
761,17526,73.5
763,17572,86.5
765,17618,73.5
767,17664,102.5
769,17710,93.0
771,17756,94.0
773,17802,95.5
775,17848,79.5
777,17894,117.5
779,17940,71.5
781,17986,94.0
783,18032,111.5
785,18078,106.0
787,18124,104.0
789,18170,77.0
791,18216,87.0
793,18262,89.0
795,18308,100.0
797,18354,107.5
799,18400,96.0
801,18446,86.0
803,18492,77.0
805,18538,108.0
807,18584,84.5
809,18630,92.5
811,18676,89.0
813,18722,78.5
815,18768,102.5
817,18814,93.5
819,18860,89.0
821,18906,111.0
823,18952,109.5
825,18998,93.0
827,19044,86.0
829,19090,89.5
831,19136,105.0
833,19182,99.5
835,19228,99.5
837,19274,73.0
839,19320,94.5
841,19366,99.0
843,19412,82.5
845,19458,81.5
847,19504,110.5
849,19550,100.5
851,19596,97.0
853,19642,89.5
855,19688,86.5
857,19734,109.0
859,19780,99.5
861,19826,101.0
863,19872,102.0
865,19918,92.0
867,19964,112.5
869,20010,103.0
871,20056,91.5
873,20102,105.5
875,20148,95.0
877,20194,82.0
879,20240,78.5
881,20286,79.0
883,20332,106.0
885,20378,105.5
887,20424,97.0
889,20470,102.0
891,20516,85.5
893,20562,94.5
895,20608,102.0
897,20654,88.5
899,20700,115.0
901,20746,102.5
903,20792,112.5
905,20838,118.5
907,20884,110.0
909,20930,83.0
911,20976,111.0
913,21022,109.5
915,21068,94.5
917,21114,87.0
919,21160,103.5
921,21206,110.0
923,21252,71.5
925,21298,100.5
927,21344,90.0
929,21390,98.0
931,21436,78.5
933,21482,95.0
935,21528,71.5
937,21574,92.0
939,21620,74.0
941,21666,100.0
943,21712,90.5
945,21758,106.5
947,21804,82.5
949,21850,91.0
951,21896,93.5
953,21942,113.5
955,21988,115.5
957,22034,106.5
959,22080,100.5
961,22126,106.0
963,22172,111.0
965,22218,94.0
967,22264,77.0
969,22310,88.5
971,22356,96.0
973,22402,71.5
975,22448,88.5
977,22494,88.0
979,22540,89.5
981,22586,78.0
983,22632,101.5
985,22678,86.5
987,22724,103.0
989,22770,96.5
991,22816,96.5
993,22862,109.5
995,22908,91.5
997,22954,86.5
999,23000,98.0
1001,23046,85.0
1003,23092,77.0
1005,23138,92.0
1007,23184,94.5
1009,23230,87.5
1011,23276,79.0
1013,23322,74.5
1015,23368,109.0
1017,23414,102.5
1019,23460,95.5
1021,23506,100.0
1023,23552,104.5
1025,23598,96.0
1027,23644,117.0
1029,23690,97.5
1031,23736,114.0
1033,23782,87.5
1035,23828,97.0
1037,23874,85.5
1039,23920,108.0
1041,23966,98.5
1043,24012,98.0
1045,24058,95.0
1047,24104,93.0
1049,24150,98.5
1051,24196,116.0
1053,24242,111.0
1055,24288,79.5
1057,24334,101.0
1059,24380,94.0
1061,24426,105.5
1063,24472,87.0
1065,24518,95.0
1067,24564,109.5
1069,24610,101.5
1071,24656,91.5
1073,24702,108.0
1075,24748,108.0
1077,24794,118.5
1079,24840,100.5
1081,24886,84.0
1083,24932,89.0
1085,24978,91.0
1087,25024,105.5
1089,25070,89.5
1091,25116,119.0
1093,25162,99.0
1095,25208,103.0
1097,25254,100.5
1099,25300,97.5
1101,25346,109.5
1103,25392,100.0
1105,25438,93.5
1107,25484,103.0
1109,25530,93.5
1111,25576,99.5
1113,25622,101.5
1115,25668,105.0
1117,25714,114.5
1119,25760,119.0
1121,25806,108.5
1123,25852,98.0
1125,25898,114.0
1127,25944,92.5
1129,25990,92.5
1131,26036,97.0
1133,26082,110.0
1135,26128,94.5
1137,26174,70.5
1139,26220,95.5
1141,26266,117.0
1143,26312,109.0
1145,26358,102.0
1147,26404,92.0
1149,26450,113.0
1151,26496,97.0
1153,26542,94.5
1155,26588,99.0
1157,26634,85.0
1159,26680,116.5
1161,26726,100.0
1163,26772,115.0
1165,26818,91.5
1167,26864,99.5
1169,26910,104.5
1171,26956,75.0
1173,27002,106.5
1175,27048,106.0
1177,27094,108.0
1179,27140,103.0
1181,27186,101.5
1183,27232,98.0
1185,27278,85.0
1187,27324,102.0
1189,27370,89.5
1191,27416,121.0
1193,27462,112.5
1195,27508,114.5
1197,27554,82.5
1199,27600,106.0
1201,27646,90.0
1203,27692,117.0
1205,27738,88.5
1207,27784,103.5
1209,27830,120.0
1211,27876,106.5
1213,27922,102.5
1215,27968,99.0
1217,28014,94.5
1219,28060,100.0
1221,28106,102.5
1223,28152,92.0
1225,28198,103.0
1227,28244,117.0
1229,28290,80.0
1231,28336,108.0
1233,28382,96.0
1235,28428,108.0
1237,28474,94.5
1239,28520,114.5
1241,28566,102.0
1243,28612,109.0
1245,28658,96.0
1247,28704,90.5
1249,28750,89.0
1251,28796,109.0
1253,28842,105.0
1255,28888,99.0
1257,28934,109.0
1259,28980,116.5
1261,29026,111.5
1263,29072,103.5
1265,29118,111.0
1267,29164,114.0
1269,29210,106.0
1271,29256,91.5
1273,29302,89.0
1275,29348,107.0
1277,29394,112.0
1279,29440,105.0
1281,29486,88.0
1283,29532,105.5
1285,29578,88.5
1287,29624,115.0
1289,29670,103.0
1291,29716,95.0
1293,29762,108.5
1295,29808,92.0
1297,29854,113.5
1299,29900,111.5
1301,29946,102.0
1303,29992,116.5
1305,30038,95.0
1307,30084,100.0
1309,30130,61.5
1311,30176,88.0
1313,30222,83.0
1315,30268,102.0
1317,30314,108.5
1319,30360,99.0
1321,30406,113.5
1323,30452,116.0
1325,30498,108.0
1327,30544,114.0
1329,30590,112.5
1331,30636,80.5
1333,30682,119.5
1335,30728,118.5
1337,30774,96.5
1339,30820,93.0
1341,30866,100.5
1343,30912,98.0
1345,30958,100.0
1347,31004,89.0
1349,31050,101.5
1351,31096,112.5
1353,31142,113.5
1355,31188,110.0
1357,31234,107.5
1359,31280,96.5
1361,31326,110.5
1363,31372,83.5
1365,31418,96.5
1367,31464,112.0
1369,31510,94.0
1371,31556,110.5
1373,31602,114.0
1375,31648,107.5
1377,31694,113.0
1379,31740,121.0
1381,31786,96.0
1383,31832,71.0
1385,31878,114.5
1387,31924,118.0
1389,31970,96.5
1391,32016,99.0
1393,32062,104.0
1395,32108,105.5
1397,32154,76.0
1399,32200,103.5
1401,32246,106.5
1403,32292,96.0
1405,32338,120.5
1407,32384,123.0
1409,32430,99.5
1411,32476,99.5
1413,32522,104.5
1415,32568,122.0
1417,32614,125.5
1419,32660,111.5
1421,32706,98.0
1423,32752,104.0
1425,32798,106.5
1427,32844,76.5
1429,32890,110.5
1431,32936,98.5
1433,32982,100.5
1435,33028,107.5
1437,33074,83.5
1439,33120,99.5
1441,33166,102.5
1443,33212,88.0
1445,33258,127.5
1447,33304,104.5
1449,33350,100.0
1451,33396,111.0
1453,33442,89.0
1455,33488,99.5
1457,33534,97.5
1459,33580,108.5
1461,33626,126.5
1463,33672,137.0
1465,33718,96.0
1467,33764,87.5
1469,33810,107.0
1471,33856,99.5
1473,33902,108.0
1475,33948,102.0
1477,33994,101.5
1479,34040,99.0
1481,34086,114.0
1483,34132,96.0
1485,34178,86.5
1487,34224,71.5
1489,34270,83.0
1491,34316,114.0
1493,34362,90.5
1495,34408,108.5
1497,34454,70.0
1499,34500,85.5
1501,34546,108.5
1503,34592,103.0
1505,34638,103.0
1507,34684,106.5
1509,34730,87.5
1511,34776,114.0
1513,34822,88.0
1515,34868,111.5
1517,34914,116.5
1519,34960,111.0
1521,35006,98.5
1523,35052,117.0
1525,35098,93.0
1527,35144,91.5
1529,35190,113.0
1531,35236,108.5
1533,35282,96.5
1535,35328,99.5
1537,35374,99.5
1539,35420,115.5
1541,35466,133.0
1543,35512,105.0
1545,35558,99.5
1547,35604,105.5
1549,35650,95.0
1551,35696,98.0
1553,35742,95.5
1555,35788,115.0
1557,35834,88.5
1559,35880,80.0
1561,35926,98.5
1563,35972,107.5
1565,36018,84.0
1567,36064,97.0
1569,36110,85.5
1571,36156,115.0
1573,36202,125.5
1575,36248,123.0
1577,36294,103.0
1579,36340,100.5
1581,36386,89.5
1583,36432,99.5
1585,36478,99.5
1587,36524,117.0
1589,36570,106.0
1591,36616,109.0
