episode,timestep,reward
1,46,1182.0
3,92,102.0
5,138,95.5
7,184,131.5
9,230,75.5
11,276,608.0
13,322,605.5
15,368,238.5
17,414,159.0
19,460,94.0
21,506,69.0
23,552,86.5
25,598,141.0
27,644,226.5
29,690,98.5
31,736,113.0
33,782,135.0
35,828,107.5
37,874,100.5
39,920,110.0
41,966,75.5
43,1012,106.0
45,1058,97.0
47,1104,239.0
49,1150,229.0
51,1196,158.0
53,1242,112.0
55,1288,220.0
57,1334,115.0
59,1380,88.0
61,1426,92.0
63,1472,92.5
65,1518,697.0
67,1564,94.5
69,1610,70.5
71,1656,59.5
73,1702,673.5
75,1748,140.0
77,1794,97.5
79,1840,121.0
81,1886,638.0
83,1932,637.5
85,1978,265.0
87,2024,201.5
89,2070,657.5
91,2116,261.5
93,2162,73.5
95,2208,284.5
97,2254,184.5
99,2300,159.5
101,2346,115.0
103,2392,140.5
105,2438,83.5
107,2484,256.5
109,2530,92.5
111,2576,249.5
113,2622,162.0
115,2668,93.0
117,2714,106.0
119,2760,109.5
121,2806,135.5
123,2852,101.0
125,2898,84.0
127,2944,126.0
129,2990,340.0
131,3036,784.5
133,3082,663.0
135,3128,118.0
137,3174,144.5
139,3220,129.5
141,3266,76.0
143,3312,584.0
145,3358,192.0
147,3404,134.5
149,3450,191.5
151,3496,140.5
153,3542,122.5
155,3588,70.0
157,3634,109.5
159,3680,160.0
161,3726,84.0
163,3772,140.5
165,3818,293.0
167,3864,306.0
169,3910,177.5
171,3956,130.5
173,4002,124.5
175,4048,205.0
177,4094,85.0
179,4140,679.0
181,4186,119.0
183,4232,121.0
185,4278,88.0
187,4324,135.0
189,4370,667.0
191,4416,943.5
193,4462,128.5
195,4508,247.5
197,4554,120.5
199,4600,143.0
201,4646,142.5
203,4692,731.5
205,4738,697.0
207,4784,730.0
209,4830,649.0
211,4876,109.5
213,4922,114.0
215,4968,244.5
217,5014,123.5
