episode,timestep,reward
1,46,45.0
3,92,608.0
5,138,61.5
7,184,280.5
9,230,229.0
11,276,118.0
13,322,130.0
15,368,979.0
17,414,565.5
19,460,62.5
21,506,133.5
23,552,115.0
25,598,84.5
27,644,146.5
29,690,123.5
31,736,95.5
33,782,107.5
35,828,87.5
37,874,309.0
39,920,109.0
41,966,73.5
43,1012,123.0
45,1058,91.0
47,1104,87.5
49,1150,91.5
51,1196,134.5
53,1242,77.0
55,1288,77.5
57,1334,96.5
59,1380,63.5
61,1426,266.0
63,1472,206.5
65,1518,617.5
67,1564,87.5
69,1610,172.0
71,1656,79.5
73,1702,80.0
75,1748,270.5
77,1794,186.5
79,1840,245.0
81,1886,86.0
83,1932,101.5
85,1978,76.5
87,2024,265.0
89,2070,95.0
91,2116,644.5
93,2162,77.0
95,2208,68.0
97,2254,78.0
99,2300,86.5
101,2346,743.5
103,2392,143.5
105,2438,348.0
107,2484,153.0
109,2530,135.5
111,2576,308.5
113,2622,636.5
115,2668,197.0
117,2714,84.0
119,2760,555.0
121,2806,59.0
123,2852,232.0
125,2898,826.0
127,2944,636.5
129,2990,113.5
131,3036,738.0
133,3082,118.0
135,3128,730.5
137,3174,673.5
139,3220,1418.5
141,3266,156.0
143,3312,58.5
145,3358,109.0
147,3404,151.5
149,3450,253.0
151,3496,851.5
153,3542,718.5
155,3588,153.0
157,3634,676.5
159,3680,148.0
161,3726,333.0
163,3772,803.0
165,3818,633.0
167,3864,156.0
169,3910,1427.0
171,3956,243.0
173,4002,122.0
175,4048,108.0
177,4094,845.5
179,4140,352.0
181,4186,654.0
183,4232,859.0
185,4278,138.0
187,4324,660.0
189,4370,183.5
191,4416,679.5
193,4462,796.0
195,4508,718.0
197,4554,953.0
199,4600,234.5
201,4646,225.0
203,4692,744.5
205,4738,724.5
207,4784,776.5
209,4830,238.0
211,4876,1317.0
213,4922,1166.0
215,4968,582.0
217,5014,393.5
219,5060,751.5
