episode,timestep,reward
1,60,-5.4683
3,120,-7.0649
5,180,-5.8509
7,240,-6.7806
9,300,-6.5964
11,360,-7.0848
13,420,68.3587
15,480,144.2957
17,540,-5.7923
19,600,67.7666
21,660,-6.052
23,720,-5.868
25,780,144.336
27,840,144.3366
29,900,142.9528
31,960,144.0598
33,1020,68.9724
35,1080,142.6092
37,1140,-7.1286
39,1200,68.7158
41,1260,219.1696
43,1320,219.4281
45,1380,218.4749
47,1440,144.7157
49,1500,-7.4574
51,1560,219.8555
53,1620,292.7576
55,1680,142.9856
57,1740,144.3891
59,1800,294.1583
61,1860,143.2331
63,1920,69.0003
65,1980,443.2663
67,2040,68.4633
69,2100,443.3062
71,2160,293.4535
73,2220,518.6812
75,2280,519.2379
77,2340,370.324
79,2400,367.213
81,2460,367.9232
83,2520,368.9811
85,2580,-5.689
87,2640,143.1017
89,2700,294.2574
91,2760,217.0842
93,2820,295.6557
95,2880,143.9789
97,2940,593.7538
99,3000,443.0708
101,3060,519.7279
103,3120,368.6136
105,3180,220.0346
107,3240,443.2671
109,3300,293.578
111,3360,219.6029
113,3420,292.8778
115,3480,519.2378
117,3540,442.4496
119,3600,443.1716
121,3660,293.8212
123,3720,368.0195
125,3780,519.4032
127,3840,518.6749
129,3900,443.2728
131,3960,294.8111
133,4020,594.0555
135,4080,368.0472
137,4140,593.9087
139,4200,519.4068
141,4260,519.5554
143,4320,743.1325
145,4380,368.9533
147,4440,445.4682
149,4500,594.3823
151,4560,367.4014
153,4620,594.4764
155,4680,1044.2331
157,4740,744.9524
159,4800,667.937
161,4860,69.2523
163,4920,595.7864
165,4980,368.7447
167,5040,594.2779
169,5100,594.3859
171,5160,670.9805
173,5220,742.9486
175,5280,744.4333
177,5340,818.2074
179,5400,968.5099
181,5460,969.2185
183,5520,519.4276
185,5580,893.9163
187,5640,595.3956
189,5700,593.9443
191,5760,970.6297
193,5820,819.7827
195,5880,595.5513
197,5940,669.6453
199,6000,519.6046
201,6060,745.0411
203,6120,518.1369
205,6180,744.1239
207,6240,895.3015
209,6300,819.4619
211,6360,594.4036
213,6420,594.2423
215,6480,670.5011
217,6540,594.1658
219,6600,894.7149
221,6660,894.9362
223,6720,1044.6994
225,6780,518.8007
227,6840,518.4851
229,6900,445.3945
231,6960,971.4474
233,7020,819.7194
235,7080,668.5947
237,7140,819.7464
239,7200,744.6266
241,7260,518.6597
243,7320,894.1393
245,7380,595.3694
247,7440,370.1742
249,7500,593.7055
251,7560,1119.7725
253,7620,819.4667
255,7680,668.0887
257,7740,668.1594
259,7800,1044.4701
261,7860,1120.5763
263,7920,1194.5902
265,7980,1195.0457
267,8040,970.6802
269,8100,670.4378
271,8160,1421.4251
273,8220,894.7293
275,8280,1119.4758
277,8340,668.7752
279,8400,1120.9355
281,8460,1119.631
283,8520,969.3583
285,8580,1269.5329
287,8640,1044.2564
289,8700,1270.5281
291,8760,970.6912
293,8820,1646.4932
295,8880,1119.76
297,8940,894.9985
299,9000,594.0286
301,9060,895.281
303,9120,744.0452
305,9180,819.0614
307,9240,1570.3712
309,9300,1570.9641
311,9360,1194.1281
313,9420,1120.7543
315,9480,970.4136
317,9540,1495.2131
319,9600,818.6889
321,9660,443.8503
323,9720,1270.991
325,9780,1120.9262
327,9840,1194.8111
329,9900,1270.551
331,9960,1120.3653
333,10020,1420.3111
335,10080,1195.3382
337,10140,1119.9404
339,10200,818.7714
341,10260,1195.4596
343,10320,1421.2199
345,10380,1270.3226
347,10440,1044.0634
349,10500,1345.5903
351,10560,1270.4104
353,10620,1119.2828
355,10680,1194.5404
357,10740,1496.203
359,10800,970.7363
361,10860,1196.1775
363,10920,1118.5765
365,10980,895.1705
367,11040,1495.6714
369,11100,1270.7923
371,11160,1496.1605
373,11220,1120.2086
375,11280,1645.5403
377,11340,1271.3809
379,11400,1421.0793
381,11460,1570.0532
383,11520,1495.2427
385,11580,1421.4901
387,11640,1271.5876
389,11700,1346.0983
391,11760,1420.2597
393,11820,1871.1305
395,11880,1045.7118
397,11940,1347.0681
399,12000,1721.178
401,12060,1270.4272
403,12120,1495.9871
405,12180,895.682
407,12240,1721.6746
409,12300,1345.4326
411,12360,1797.1468
413,12420,1645.0586
415,12480,1496.042
417,12540,1795.8461
419,12600,1118.8076
421,12660,1419.3436
423,12720,1495.2894
425,12780,1345.1738
427,12840,1644.0342
429,12900,1120.2703
431,12960,1271.8365
433,13020,1645.9735
435,13080,1420.0123
437,13140,2096.6218
439,13200,1495.6259
441,13260,1196.5971
443,13320,1645.4168
445,13380,1419.6024
447,13440,1421.9023
449,13500,1720.3855
451,13560,1419.795
453,13620,2171.18
455,13680,1419.8939
457,13740,2022.0695
459,13800,1196.1529
461,13860,1645.489
463,13920,1194.9358
465,13980,1646.2771
467,14040,2245.3758
469,14100,1946.6117
471,14160,1270.8159
473,14220,1569.9612
475,14280,1570.6922
477,14340,2096.4876
479,14400,1795.7631
481,14460,1345.439
483,14520,1571.4684
485,14580,1346.0981
487,14640,2096.8177
489,14700,1945.6564
491,14760,1721.8709
493,14820,1946.476
495,14880,1571.104
497,14940,1870.5349
499,15000,1721.2807
501,15060,1571.0427
503,15120,1946.7631
505,15180,2021.2923
507,15240,2171.345
509,15300,1720.9134
511,15360,1796.972
513,15420,1796.3645
515,15480,2172.2429
517,15540,1796.0903
519,15600,1945.562
521,15660,1496.4523
523,15720,2170.6786
525,15780,1947.6555
527,15840,1720.5241
529,15900,2397.3238
531,15960,1947.5907
533,16020,2021.1431
535,16080,2322.5508
537,16140,1871.7133
539,16200,2171.6057
541,16260,2247.145
543,16320,1570.6817
545,16380,2095.9527
547,16440,1947.3661
549,16500,2246.1621
551,16560,2171.5736
553,16620,2322.2889
555,16680,1570.5065
557,16740,2322.283
559,16800,2773.6556
561,16860,2096.5242
563,16920,1871.2471
565,16980,2246.4298
567,17040,1871.451
569,17100,2472.1454
571,17160,1946.6186
573,17220,2472.162
575,17280,1795.0033
577,17340,1646.5803
579,17400,2021.6625
581,17460,2322.0042
583,17520,2472.4429
585,17580,1871.5588
587,17640,1947.4575
589,17700,1871.2978
591,17760,2396.2408
593,17820,2171.0564
595,17880,2547.2737
597,17940,2397.4477
599,18000,2247.2628
601,18060,2246.7275
603,18120,2698.3386
605,18180,2623.6137
607,18240,2323.1984
609,18300,2171.2661
611,18360,2171.8642
613,18420,2171.6981
615,18480,2923.2593
617,18540,2096.0407
619,18600,2096.665
621,18660,2097.04
623,18720,2321.9548
625,18780,2397.2006
627,18840,2172.5454
629,18900,1946.7323
631,18960,2847.9587
633,19020,1946.7245
635,19080,2396.4767
637,19140,2547.42
639,19200,2246.2227
641,19260,2323.0933
643,19320,2772.8043
645,19380,2171.9569
647,19440,1721.3748
649,19500,2848.0472
651,19560,2621.9159
653,19620,1571.5064
655,19680,2772.6835
657,19740,2471.1358
659,19800,2321.9601
661,19860,2546.2169
663,19920,2472.183
665,19980,1795.601
667,20040,2021.288
669,20100,2472.1774
671,20160,1946.0568
673,20220,2697.5138
675,20280,1944.6409
677,20340,2471.2412
679,20400,1869.9629
681,20460,2772.4629
683,20520,2397.9926
685,20580,2472.6437
687,20640,2473.0288
689,20700,2172.4322
691,20760,2696.6231
693,20820,2622.2943
695,20880,2096.1388
697,20940,2171.9693
699,21000,2696.3416
701,21060,2697.5175
703,21120,2322.2949
705,21180,2697.959
707,21240,2621.1805
709,21300,2622.7513
711,21360,2696.8442
713,21420,2621.4352
715,21480,2846.2795
717,21540,2548.086
719,21600,2997.7583
721,21660,3298.6202
723,21720,2921.8156
725,21780,2247.0978
727,21840,2548.0068
729,21900,2697.8595
731,21960,2622.4409
733,22020,2396.7799
735,22080,2547.7422
737,22140,2622.7301
739,22200,2396.8371
741,22260,2696.7693
743,22320,2698.0774
745,22380,3073.4946
747,22440,2471.5759
749,22500,2697.3325
751,22560,3072.7638
753,22620,3148.5435
755,22680,2846.8143
757,22740,2622.4018
759,22800,2697.9644
761,22860,2397.2354
763,22920,2847.8088
765,22980,2622.643
767,23040,2998.0944
769,23100,3223.8226
771,23160,2997.0508
773,23220,3148.7379
775,23280,2772.6499
777,23340,2923.2188
779,23400,2697.785
781,23460,2096.4935
783,23520,2621.8385
785,23580,2998.2283
787,23640,2847.8696
789,23700,2622.6785
791,23760,2622.5433
793,23820,3148.8414
795,23880,3223.2517
797,23940,2771.8094
799,24000,3298.1187
801,24060,2547.0472
803,24120,2997.8896
805,24180,3147.4367
807,24240,2922.0389
809,24300,2471.3745
811,24360,2848.1857
813,24420,2847.7853
815,24480,3224.0843
817,24540,2997.76
819,24600,2472.4191
821,24660,2923.419
823,24720,3373.7246
825,24780,3448.9004
827,24840,3523.7808
829,24900,2923.4737
831,24960,3223.1262
833,25020,2997.91
835,25080,3222.893
837,25140,2772.3213
839,25200,3072.2573
841,25260,2922.3238
843,25320,3147.6804
845,25380,3072.6594
847,25440,3223.7473
849,25500,2848.0968
851,25560,2696.5607
853,25620,3223.2551
855,25680,3373.7528
857,25740,3072.3001
859,25800,3373.6476
861,25860,3223.3569
863,25920,3448.5078
865,25980,2622.8106
867,26040,3674.0322
869,26100,3523.2435
871,26160,3299.1172
873,26220,3148.4073
875,26280,2771.4817
877,26340,3524.5009
879,26400,3223.3834
881,26460,3073.3644
883,26520,3147.6041
885,26580,3148.2843
887,26640,3523.4212
889,26700,3599.1123
891,26760,2846.3105
893,26820,3223.646
895,26880,3298.0198
897,26940,2698.2806
899,27000,3147.9392
901,27060,3674.5063
903,27120,3448.3609
905,27180,3447.615
907,27240,2998.3138
909,27300,3147.6441
911,27360,3297.6103
913,27420,3673.6894
915,27480,3898.6168
917,27540,3297.954
919,27600,3072.4564
921,27660,2771.9921
923,27720,3598.3252
925,27780,3598.4071
927,27840,3374.2918
929,27900,3298.5187
931,27960,3749.0512
933,28020,3598.3209
935,28080,3448.6428
937,28140,3898.8945
939,28200,3749.6921
941,28260,3824.3127
943,28320,3298.6784
945,28380,3674.0682
947,28440,3073.1459
949,28500,3448.8211
951,28560,3298.3062
953,28620,2998.1478
955,28680,3598.9968
957,28740,3298.4053
959,28800,3373.4995
961,28860,3523.6496
963,28920,3598.4086
965,28980,3298.2813
967,29040,3448.2775
969,29100,3448.0583
971,29160,3297.9275
973,29220,3448.5174
975,29280,3298.0376
977,29340,3823.7331
979,29400,3373.3204
981,29460,3448.1192
983,29520,3373.1566
985,29580,3148.505
987,29640,3222.9532
989,29700,3298.2504
991,29760,3748.8216
993,29820,3523.3485
995,29880,3073.4357
997,29940,3898.797
999,30000,3598.6863
1001,30060,3374.021
1003,30120,3673.9675
1005,30180,3448.2243
1007,30240,3748.7645
1009,30300,4199.577
1011,30360,3824.228
1013,30420,3523.5951
1015,30480,3899.2287
1017,30540,3598.6653
1019,30600,3598.8496
1021,30660,3598.296
1023,30720,3222.9064
1025,30780,3748.7759
1027,30840,3748.8122
1029,30900,3674.1
1031,30960,3673.0311
1033,31020,3598.7721
1035,31080,3523.201
1037,31140,3072.6655
1039,31200,4124.53
1041,31260,3448.6134
1043,31320,3523.6099
1045,31380,3824.1775
1047,31440,3522.9843
1049,31500,3899.0756
1051,31560,3523.4798
1053,31620,3823.6992
1055,31680,3448.6362
1057,31740,3524.1063
1059,31800,3523.6143
1061,31860,3674.3318
1063,31920,3372.8989
1065,31980,3899.455
1067,32040,3297.5463
1069,32100,3599.182
1071,32160,4049.6084
1073,32220,3599.0682
1075,32280,3448.7974
1077,32340,3824.2422
1079,32400,3298.291
1081,32460,3372.9637
1083,32520,3523.1296
1085,32580,3448.7719
1087,32640,3673.8658
1089,32700,3824.5275
1091,32760,3598.9987
1093,32820,3674.0136
1095,32880,3523.4228
1097,32940,3674.2738
1099,33000,3674.3708
1101,33060,3749.1219
1103,33120,3899.0598
1105,33180,3673.127
1107,33240,3598.1478
1109,33300,3523.9331
1111,33360,3749.2956
1113,33420,3824.3754
1115,33480,3599.0536
1117,33540,2997.863
1119,33600,3373.3374
1121,33660,3448.2773
1123,33720,3673.5024
1125,33780,3448.2709
1127,33840,3899.4785
1129,33900,3824.3765
1131,33960,4124.6645
1133,34020,3148.283
1135,34080,3748.7502
1137,34140,3749.4237
1139,34200,4124.3664
1141,34260,3974.4188
1143,34320,3823.7084
1145,34380,3599.3029
1147,34440,4049.5381
1149,34500,3674.0107
1151,34560,3823.8462
1153,34620,3674.1128
1155,34680,4199.6227
1157,34740,3748.593
1159,34800,3448.5298
1161,34860,3523.5008
1163,34920,3749.1012
1165,34980,3523.0205
1167,35040,3673.6462
1169,35100,3448.7272
1171,35160,3749.1939
