episode,timestep,reward
1,46,-6.385
3,92,16.8901
5,138,-6.5738
7,184,18.8267
9,230,-4.7763
11,276,-4.9083
13,322,-5.6968
15,368,-5.944
17,414,-5.5371
19,460,-5.2158
21,506,-5.8576
23,552,-7.0279
25,598,-6.0632
27,644,-5.5305
29,690,-5.3577
31,736,-5.861
33,782,-4.7065
35,828,-5.8152
37,874,-5.0854
39,920,17.5815
41,966,16.6807
43,1012,-5.9416
45,1058,-6.1384
47,1104,-5.2247
49,1150,15.9738
51,1196,-5.7929
53,1242,-5.3128
55,1288,-6.1443
57,1334,-6.5325
59,1380,87.6631
61,1426,16.9002
63,1472,-6.0425
65,1518,40.7859
67,1564,17.4008
69,1610,-4.775
71,1656,16.9708
73,1702,-4.7304
75,1748,16.7751
77,1794,16.9728
79,1840,17.6627
81,1886,87.8916
83,1932,40.8388
85,1978,-5.1636
87,2024,-7.9993
89,2070,40.6475
91,2116,-5.2718
93,2162,64.152
95,2208,40.0328
97,2254,-6.6545
99,2300,15.6727
101,2346,63.5066
103,2392,63.056
105,2438,39.4702
107,2484,-5.6723
109,2530,63.2043
111,2576,17.9259
113,2622,41.4086
115,2668,16.6986
117,2714,39.1695
119,2760,62.7567
121,2806,41.7967
123,2852,41.4889
125,2898,17.6919
127,2944,63.9271
129,2990,-5.5682
131,3036,-4.1832
133,3082,17.8916
135,3128,39.5284
137,3174,-4.6375
139,3220,-6.0696
141,3266,18.3631
143,3312,86.8519
145,3358,41.8481
147,3404,62.4541
149,3450,17.0685
151,3496,18.676
153,3542,40.855
155,3588,-7.6785
157,3634,40.8025
159,3680,61.9322
161,3726,64.0026
163,3772,41.4357
165,3818,41.5609
167,3864,16.8847
169,3910,17.7717
171,3956,-5.9127
173,4002,-7.6242
175,4048,41.5655
177,4094,18.1447
179,4140,-6.4325
181,4186,17.6548
183,4232,17.3557
185,4278,41.8976
187,4324,41.3409
189,4370,88.0225
191,4416,40.7064
193,4462,63.9395
195,4508,109.7864
197,4554,41.3467
199,4600,87.6717
201,4646,-6.7881
203,4692,40.483
205,4738,-4.5667
207,4784,18.9667
209,4830,63.3145
211,4876,18.1696
213,4922,40.8155
215,4968,40.4232
217,5014,40.2679
219,5060,64.1742
221,5106,41.5241
223,5152,41.437
225,5198,65.1767
227,5244,62.5132
229,5290,17.4019
231,5336,87.4057
233,5382,18.2631
235,5428,132.6484
237,5474,41.5018
239,5520,133.2309
241,5566,64.9621
243,5612,110.3584
245,5658,40.6161
247,5704,17.321
249,5750,86.9249
251,5796,39.9972
253,5842,16.6507
255,5888,40.1873
257,5934,85.2212
259,5980,64.3041
261,6026,38.7859
263,6072,41.4117
265,6118,63.9772
267,6164,39.161
269,6210,62.6782
271,6256,62.4789
273,6302,63.3182
275,6348,64.3478
277,6394,16.5477
279,6440,40.2037
281,6486,64.3468
283,6532,86.8245
285,6578,66.022
287,6624,16.8602
289,6670,17.1332
291,6716,17.4914
293,6762,63.7348
295,6808,-7.1847
297,6854,85.5736
299,6900,110.6288
301,6946,40.1946
303,6992,63.6631
305,7038,41.7835
307,7084,131.3516
309,7130,86.5155
311,7176,109.6104
313,7222,86.246
315,7268,85.7195
317,7314,84.4123
319,7360,132.5939
321,7406,85.6521
323,7452,40.2127
325,7498,132.736
327,7544,109.7424
329,7590,87.1239
331,7636,65.3673
333,7682,15.6255
335,7728,63.3096
337,7774,180.1348
339,7820,85.9647
341,7866,156.928
343,7912,108.7286
345,7958,64.8707
347,8004,87.8868
349,8050,179.8688
351,8096,42.0276
353,8142,40.8254
355,8188,109.9941
357,8234,109.7619
359,8280,65.119
361,8326,109.7
363,8372,62.8457
365,8418,62.8066
367,8464,86.5094
369,8510,85.4832
371,8556,87.3598
373,8602,86.145
375,8648,87.7975
377,8694,110.1757
379,8740,40.7741
381,8786,109.2182
383,8832,41.1727
385,8878,17.436
387,8924,108.9976
389,8970,40.6054
391,9016,156.2179
393,9062,110.9414
395,9108,131.369
397,9154,133.0611
399,9200,132.345
401,9246,110.541
403,9292,109.3896
405,9338,108.8883
407,9384,110.1136
409,9430,41.6574
411,9476,156.2066
413,9522,156.3506
415,9568,249.5507
417,9614,87.1914
419,9660,64.5363
421,9706,132.3257
423,9752,109.8465
425,9798,110.5216
427,9844,41.0874
429,9890,132.1943
431,9936,132.9225
433,9982,131.0854
435,10028,88.2809
437,10074,16.4604
439,10120,85.9874
441,10166,111.0836
443,10212,88.4775
445,10258,157.0811
447,10304,225.9931
449,10350,87.5639
451,10396,85.8416
453,10442,85.7676
455,10488,133.504
457,10534,132.5337
459,10580,42.2676
461,10626,63.9022
463,10672,87.3395
465,10718,155.7874
467,10764,108.8693
469,10810,157.5573
471,10856,-5.4723
473,10902,180.0507
475,10948,180.244
477,10994,135.6891
479,11040,156.2119
481,11086,61.0419
483,11132,202.4388
485,11178,40.5865
487,11224,88.5685
489,11270,155.8507
491,11316,62.9193
493,11362,133.5281
495,11408,248.9654
497,11454,226.1407
499,11500,180.1293
501,11546,156.6485
503,11592,87.9844
505,11638,87.4654
507,11684,180.4745
