episode,timestep,reward
1,46,-7.7298
3,92,-5.4933
5,138,-5.3873
7,184,-4.743
9,230,-6.4693
11,276,-5.9471
13,322,40.9129
15,368,-7.7007
17,414,-5.572
19,460,-5.9096
21,506,17.9666
23,552,-5.19
25,598,-5.625
27,644,-5.5213
29,690,17.3796
31,736,-6.0323
33,782,-5.1521
35,828,18.229
37,874,-4.298
39,920,-6.8205
41,966,-4.4401
43,1012,-4.8882
45,1058,17.9416
47,1104,-4.204
49,1150,-5.1397
51,1196,18.2297
53,1242,-5.487
55,1288,17.834
57,1334,-5.1144
59,1380,-6.6199
61,1426,39.8699
63,1472,-5.8374
65,1518,-5.3547
67,1564,-5.4859
69,1610,-3.9997
71,1656,-5.3215
73,1702,-6.7458
75,1748,-4.7566
77,1794,64.1563
79,1840,18.2872
81,1886,18.4554
83,1932,63.4608
85,1978,-4.9618
87,2024,-5.0161
89,2070,40.1396
91,2116,-7.1573
93,2162,17.4033
95,2208,-5.11
97,2254,-4.9463
99,2300,42.1977
101,2346,40.5094
103,2392,-7.3976
105,2438,15.941
107,2484,16.9694
109,2530,-5.9783
111,2576,17.4975
113,2622,41.0336
115,2668,18.0472
117,2714,40.34
119,2760,-5.9792
121,2806,17.5502
123,2852,16.2596
125,2898,87.0133
127,2944,17.5368
129,2990,17.3061
131,3036,18.4459
133,3082,-4.7024
135,3128,17.8571
137,3174,16.8155
139,3220,40.387
141,3266,16.9993
143,3312,40.8202
145,3358,17.0397
147,3404,-4.7868
149,3450,-6.1658
151,3496,41.3328
153,3542,17.6293
155,3588,41.457
157,3634,64.5252
159,3680,-4.7002
161,3726,40.5866
163,3772,40.2057
165,3818,16.9534
167,3864,15.5066
169,3910,17.4896
171,3956,-5.6521
173,4002,17.5575
175,4048,63.1456
177,4094,-4.8921
179,4140,87.4797
181,4186,40.9459
183,4232,63.9509
185,4278,41.2613
187,4324,17.4796
189,4370,18.8964
191,4416,63.7349
193,4462,16.7892
195,4508,19.2795
197,4554,39.7685
199,4600,39.8328
201,4646,-5.0142
203,4692,17.4563
205,4738,40.7674
207,4784,39.9359
209,4830,64.8778
211,4876,133.013
213,4922,18.3805
215,4968,63.9041
217,5014,18.1099
219,5060,-7.778
221,5106,41.0201
223,5152,18.9379
225,5198,42.1998
227,5244,18.2617
229,5290,43.1655
231,5336,180.3192
233,5382,16.5692
235,5428,63.2123
237,5474,18.4053
239,5520,41.354
241,5566,16.5326
243,5612,40.1248
245,5658,40.3511
247,5704,41.0162
249,5750,40.5101
251,5796,18.0931
253,5842,41.3311
255,5888,88.4142
257,5934,39.7981
259,5980,109.2399
261,6026,62.222
263,6072,63.1984
265,6118,110.0091
267,6164,88.5461
269,6210,87.0594
271,6256,65.6569
273,6302,86.576
275,6348,87.4068
277,6394,87.8786
279,6440,88.3952
281,6486,132.3276
283,6532,86.4871
285,6578,87.6211
287,6624,86.388
289,6670,65.421
291,6716,17.3986
293,6762,111.135
295,6808,87.2139
297,6854,40.0839
299,6900,17.134
301,6946,-5.1895
303,6992,133.6756
305,7038,41.2573
307,7084,86.939
309,7130,63.4781
311,7176,42.0397
313,7222,40.9595
315,7268,64.3207
317,7314,133.6878
319,7360,-5.7924
321,7406,109.7399
323,7452,41.2716
325,7498,64.5726
327,7544,40.5389
329,7590,87.1193
331,7636,18.7482
333,7682,40.9068
335,7728,17.6345
337,7774,40.3107
339,7820,133.9899
341,7866,64.0591
343,7912,62.9568
345,7958,110.564
347,8004,87.3606
349,8050,111.0664
351,8096,63.9947
353,8142,41.3648
355,8188,41.5405
357,8234,111.2079
359,8280,181.4591
361,8326,156.5534
363,8372,87.4382
365,8418,-4.1162
367,8464,108.8929
369,8510,132.7044
371,8556,17.9833
373,8602,87.92
375,8648,62.5422
377,8694,40.8618
379,8740,132.97
381,8786,86.6664
383,8832,18.5581
385,8878,86.9524
387,8924,18.9285
389,8970,87.9565
391,9016,89.1827
393,9062,87.0774
395,9108,86.6093
397,9154,155.8999
399,9200,64.2422
401,9246,180.7462
403,9292,111.2688
405,9338,134.1343
407,9384,42.459
409,9430,111.2115
411,9476,157.5468
413,9522,40.8857
415,9568,133.4107
417,9614,110.4594
419,9660,110.0568
421,9706,64.1507
423,9752,64.64
425,9798,41.1304
427,9844,204.2211
429,9890,110.6515
431,9936,179.4336
433,9982,110.3773
435,10028,132.4335
437,10074,203.7035
439,10120,155.8783
441,10166,110.8179
443,10212,156.3579
445,10258,64.5656
447,10304,156.0875
449,10350,135.6403
451,10396,180.4667
453,10442,87.7637
455,10488,88.2941
457,10534,109.6606
459,10580,202.1973
461,10626,132.4749
463,10672,295.154
465,10718,134.7427
467,10764,134.6829
469,10810,133.4081
471,10856,155.5701
473,10902,135.1965
475,10948,156.2886
477,10994,108.5835
479,11040,110.8378
481,11086,87.25
483,11132,180.1175
485,11178,85.9033
487,11224,110.6148
489,11270,110.0416
491,11316,110.1949
493,11362,87.0363
495,11408,87.2158
497,11454,225.5447
499,11500,157.5523
501,11546,110.1448
503,11592,110.0511
505,11638,158.3974
507,11684,132.9288
509,11730,156.67
511,11776,110.9559
513,11822,62.3821
515,11868,132.7659
517,11914,204.0609
519,11960,132.3202
521,12006,133.0406
523,12052,202.4697
525,12098,157.4014
527,12144,250.9222
529,12190,179.9981
531,12236,132.3807
533,12282,110.9647
535,12328,133.6932
537,12374,109.9871
539,12420,179.5706
541,12466,155.5005
543,12512,202.8713
545,12558,203.3647
547,12604,135.3413
549,12650,226.5182
551,12696,181.4556
553,12742,202.4064
555,12788,226.508
557,12834,225.4773
559,12880,272.5819
561,12926,248.8052
563,12972,133.798
565,13018,249.2844
567,13064,202.1642
569,13110,179.611
571,13156,225.5863
573,13202,156.9314
575,13248,202.5376
577,13294,226.3482
579,13340,179.617
581,13386,111.1067
583,13432,108.5956
585,13478,249.2203
587,13524,157.5736
589,13570,156.7788
591,13616,203.0702
593,13662,109.9692
595,13708,158.0988
597,13754,179.7352
599,13800,202.4518
601,13846,202.2227
603,13892,108.5461
605,13938,110.6154
607,13984,64.5282
609,14030,295.6042
611,14076,295.5407
613,14122,249.3341
615,14168,225.985
617,14214,225.6925
619,14260,202.5151
621,14306,109.8475
623,14352,111.6492
625,14398,295.9633
627,14444,203.1554
629,14490,178.1707
631,14536,226.75
633,14582,248.0081
635,14628,111.4683
637,14674,180.4754
639,14720,295.9624
641,14766,157.5096
643,14812,203.5769
645,14858,203.857
647,14904,226.6636
649,14950,203.4813
651,14996,225.9089
653,15042,133.4746
655,15088,202.7462
657,15134,227.3062
659,15180,202.1428
661,15226,204.6165
663,15272,180.155
665,15318,249.7334
667,15364,179.6569
669,15410,179.4459
671,15456,180.5452
673,15502,272.9439
675,15548,247.6275
677,15594,200.6817
679,15640,203.5088
681,15686,202.824
683,15732,202.341
685,15778,296.6571
687,15824,249.9849
689,15870,248.6321
691,15916,250.1722
693,15962,156.2428
695,16008,295.9723
697,16054,202.2891
699,16100,273.4498
701,16146,248.8356
703,16192,180.8008
705,16238,225.5754
707,16284,134.4694
709,16330,156.3697
711,16376,250.3248
713,16422,179.8119
715,16468,203.6534
717,16514,296.0102
719,16560,364.9559
721,16606,204.1659
723,16652,156.987
725,16698,295.1549
727,16744,317.969
729,16790,271.6594
731,16836,250.4251
733,16882,272.4187
735,16928,272.1437
737,16974,203.2105
739,17020,272.9562
741,17066,296.3627
743,17112,226.976
745,17158,179.6465
747,17204,342.7167
749,17250,179.3727
751,17296,411.2872
753,17342,318.4479
755,17388,250.7272
757,17434,387.4806
759,17480,248.6153
761,17526,201.8426
763,17572,296.1373
765,17618,156.1663
767,17664,296.525
769,17710,271.9054
771,17756,272.5047
773,17802,272.3506
775,17848,180.5164
777,17894,179.6668
779,17940,273.9718
781,17986,294.3782
783,18032,295.1068
785,18078,271.5624
787,18124,294.9848
789,18170,318.0081
791,18216,365.9484
793,18262,224.8624
795,18308,226.5364
797,18354,272.1216
799,18400,227.0534
801,18446,295.848
803,18492,248.8569
805,18538,249.1257
807,18584,271.9836
809,18630,248.9702
811,18676,272.5534
813,18722,341.0163
815,18768,296.6554
817,18814,248.5249
819,18860,340.8712
821,18906,343.5185
823,18952,364.4352
825,18998,319.3899
827,19044,318.5459
829,19090,342.7829
831,19136,341.9712
833,19182,273.2906
835,19228,249.7829
837,19274,179.1746
839,19320,364.753
841,19366,271.6523
843,19412,387.2474
845,19458,319.5045
847,19504,272.0774
849,19550,296.0991
851,19596,296.036
853,19642,295.347
855,19688,249.1084
857,19734,387.7353
859,19780,318.1909
861,19826,248.5286
863,19872,411.6956
865,19918,249.473
867,19964,202.3275
869,20010,364.5514
871,20056,343.2307
873,20102,342.0227
875,20148,294.6566
877,20194,317.8649
879,20240,318.7021
881,20286,319.0162
883,20332,248.8218
885,20378,226.0695
887,20424,156.1445
889,20470,342.3689
891,20516,318.7314
893,20562,433.5971
895,20608,297.5926
897,20654,296.2931
899,20700,295.1667
901,20746,225.4886
903,20792,179.6538
905,20838,226.5359
907,20884,249.7345
909,20930,178.7189
911,20976,341.9005
913,21022,434.58
915,21068,364.5735
917,21114,295.9553
919,21160,295.7825
921,21206,318.2561
923,21252,202.7539
925,21298,180.5505
927,21344,343.3559
929,21390,363.6594
931,21436,295.4821
933,21482,341.3638
935,21528,201.842
937,21574,295.4842
939,21620,364.538
941,21666,296.1769
943,21712,249.7778
945,21758,226.24
947,21804,296.6822
949,21850,317.117
951,21896,342.0999
953,21942,203.9634
955,21988,365.7885
957,22034,294.5228
959,22080,272.3397
961,22126,341.7133
963,22172,317.9019
965,22218,132.997
967,22264,342.4545
969,22310,295.5349
971,22356,296.1226
973,22402,296.624
975,22448,180.416
977,22494,365.8854
979,22540,294.876
981,22586,295.9078
983,22632,365.594
985,22678,272.4893
987,22724,270.1865
989,22770,341.7195
991,22816,343.5651
993,22862,364.6061
995,22908,433.5492
997,22954,342.9742
999,23000,434.397
1001,23046,341.4788
1003,23092,340.7944
1005,23138,342.2688
1007,23184,272.9538
1009,23230,365.3711
1011,23276,319.1979
1013,23322,318.5648
1015,23368,341.2239
1017,23414,318.9855
1019,23460,271.9922
1021,23506,364.6714
1023,23552,248.525
1025,23598,295.6952
1027,23644,295.5065
1029,23690,319.5909
1031,23736,410.9515
1033,23782,389.6283
1035,23828,363.4169
1037,23874,388.4541
1039,23920,365.2082
1041,23966,364.4588
1043,24012,363.4545
1045,24058,341.1692
1047,24104,503.6077
1049,24150,319.7606
1051,24196,272.8505
1053,24242,365.6127
1055,24288,409.9104
1057,24334,317.8719
1059,24380,386.869
1061,24426,248.931
1063,24472,388.4276
1065,24518,366.4758
1067,24564,365.166
1069,24610,341.5932
1071,24656,318.7007
1073,24702,458.259
1075,24748,479.9051
1077,24794,341.3535
1079,24840,365.713
1081,24886,225.6135
1083,24932,387.9904
1085,24978,365.2854
1087,25024,457.1594
1089,25070,412.0007
1091,25116,481.4223
1093,25162,340.0938
1095,25208,295.8187
1097,25254,319.6387
1099,25300,389.0377
1101,25346,503.9332
1103,25392,455.744
1105,25438,319.2944
1107,25484,435.5339
1109,25530,225.3639
1111,25576,296.6072
1113,25622,318.8854
1115,25668,341.7995
1117,25714,318.6953
1119,25760,295.2832
1121,25806,318.133
1123,25852,294.6341
1125,25898,363.1616
1127,25944,295.5511
1129,25990,341.9559
1131,26036,270.9326
1133,26082,272.2479
1135,26128,319.3208
1137,26174,457.2868
1139,26220,389.5981
1141,26266,387.5004
1143,26312,364.9523
1145,26358,457.6749
1147,26404,457.7058
1149,26450,364.7695
1151,26496,365.7174
1153,26542,341.1693
1155,26588,297.2156
1157,26634,224.9108
1159,26680,366.7036
1161,26726,249.699
1163,26772,318.716
1165,26818,387.8651
1167,26864,435.3869
1169,26910,364.7646
1171,26956,225.0178
1173,27002,295.2941
1175,27048,270.5607
1177,27094,388.1541
1179,27140,457.3627
1181,27186,249.6637
1183,27232,435.2432
1185,27278,342.0307
1187,27324,364.6069
1189,27370,411.2433
1191,27416,318.4294
1193,27462,458.0944
1195,27508,526.9095
1197,27554,273.1367
1199,27600,295.8103
1201,27646,388.547
1203,27692,340.4201
1205,27738,364.6795
1207,27784,365.0027
1209,27830,433.7629
1211,27876,364.7244
1213,27922,481.1755
1215,27968,388.8115
1217,28014,387.7904
1219,28060,435.0301
1221,28106,479.9092
1223,28152,620.9676
1225,28198,295.1643
1227,28244,387.7886
1229,28290,387.6446
