episode,timestep,reward
1,46,41.0
3,92,37.5
5,138,36.5
7,184,38.0
9,230,37.5
11,276,40.0
13,322,57.0
15,368,36.0
17,414,51.5
19,460,43.5
21,506,62.5
23,552,36.0
25,598,43.5
27,644,52.5
29,690,48.0
31,736,47.0
33,782,43.0
35,828,49.0
37,874,57.5
39,920,43.0
41,966,51.5
43,1012,35.0
45,1058,47.5
47,1104,56.5
49,1150,43.0
51,1196,44.5
53,1242,49.0
55,1288,53.5
57,1334,41.0
59,1380,51.0
61,1426,37.5
63,1472,55.5
65,1518,40.0
67,1564,35.5
69,1610,33.5
71,1656,55.0
73,1702,39.0
75,1748,37.5
77,1794,60.5
79,1840,45.0
81,1886,51.0
83,1932,36.0
85,1978,41.0
87,2024,39.0
89,2070,46.5
91,2116,55.0
93,2162,48.0
95,2208,45.5
97,2254,50.0
99,2300,42.0
101,2346,57.0
103,2392,52.0
105,2438,46.5
107,2484,43.0
109,2530,42.5
111,2576,55.0
113,2622,57.5
115,2668,39.0
117,2714,42.0
119,2760,35.5
121,2806,48.0
123,2852,41.5
125,2898,53.0
127,2944,58.0
129,2990,59.0
131,3036,40.5
133,3082,64.0
135,3128,66.5
137,3174,42.5
139,3220,37.0
141,3266,51.0
143,3312,56.0
145,3358,51.5
147,3404,37.5
149,3450,47.5
151,3496,39.0
153,3542,57.0
155,3588,41.0
157,3634,43.5
159,3680,42.0
161,3726,37.5
163,3772,43.5
165,3818,63.0
167,3864,46.5
169,3910,60.0
171,3956,41.5
173,4002,32.5
175,4048,52.0
177,4094,62.5
179,4140,62.0
181,4186,41.5
183,4232,39.0
185,4278,45.5
187,4324,67.0
189,4370,38.5
191,4416,74.0
193,4462,45.0
195,4508,57.5
197,4554,50.0
199,4600,39.0
201,4646,61.5
203,4692,38.5
205,4738,47.0
207,4784,55.0
209,4830,41.0
211,4876,58.5
213,4922,44.5
215,4968,71.5
217,5014,47.0
219,5060,48.0
221,5106,42.5
223,5152,54.5
225,5198,58.0
227,5244,50.0
229,5290,56.5
231,5336,62.5
233,5382,44.5
235,5428,53.0
237,5474,50.5
239,5520,56.0
241,5566,38.0
243,5612,58.0
245,5658,58.0
247,5704,59.5
249,5750,43.0
251,5796,54.5
253,5842,42.0
255,5888,53.0
257,5934,49.5
259,5980,41.0
