episode,timestep,reward
1,46,481.0005
3,92,263.0004
5,138,564.0014
7,184,3.5007
9,230,7.5006
11,276,0.0004
13,322,0.0005
15,368,2.5006
17,414,7.0007
19,460,10.5007
21,506,1.5005
23,552,38.0006
25,598,0.0004
27,644,187.5014
29,690,0.0008
31,736,0.0005
33,782,0.0007
35,828,0.0004
37,874,0.001
39,920,536.0014
41,966,0.0003
43,1012,0.0007
45,1058,0.0004
47,1104,103.5015
49,1150,0.0011
51,1196,0.0009
53,1242,0.0007
55,1288,0.0004
57,1334,0.0003
59,1380,0.0009
61,1426,0.0005
63,1472,0.0006
65,1518,0.0004
67,1564,0.0005
69,1610,384.003
71,1656,0.0003
73,1702,112.5028
75,1748,0.0005
77,1794,0.0007
79,1840,0.0006
81,1886,0.0011
83,1932,273.5035
85,1978,96.0031
87,2024,0.0004
89,2070,0.0009
91,2116,0.0004
93,2162,33.0031
95,2208,0.0005
97,2254,4.0005
99,2300,182.5035
101,2346,0.0005
103,2392,0.0031
105,2438,0.0005
107,2484,18.503
109,2530,0.0004
111,2576,48.003
113,2622,0.0006
115,2668,0.0004
117,2714,0.0005
119,2760,0.0008
121,2806,0.0007
123,2852,0.0004
125,2898,0.0006
127,2944,25.005
129,2990,0.0005
131,3036,139.5038
133,3082,0.0014
135,3128,0.0028
137,3174,0.0005
139,3220,0.0005
141,3266,0.0004
143,3312,0.0027
145,3358,0.001
147,3404,50.0032
149,3450,0.0006
151,3496,0.0004
153,3542,0.0005
155,3588,0.0029
157,3634,28.0034
159,3680,0.0006
161,3726,0.0031
163,3772,0.0007
165,3818,0.0027
167,3864,0.003
169,3910,0.0005
171,3956,0.0028
173,4002,244.5038
175,4048,40.0032
177,4094,0.0013
179,4140,41.0032
181,4186,0.0008
183,4232,18.0035
185,4278,0.0028
187,4324,0.0028
189,4370,0.0009
191,4416,0.0004
193,4462,0.0006
195,4508,0.001
197,4554,0.0006
199,4600,0.0029
201,4646,0.0054
203,4692,0.0011
205,4738,0.0008
207,4784,0.0029
209,4830,0.0004
211,4876,0.0007
213,4922,0.0007
215,4968,20.5053
217,5014,0.0029
219,5060,0.0006
221,5106,0.003
223,5152,41.0032
225,5198,18.003
227,5244,0.0012
229,5290,99.5032
231,5336,0.0006
233,5382,0.0017
235,5428,0.0035
237,5474,0.0005
239,5520,0.0032
241,5566,522.0037
243,5612,0.0008
245,5658,0.0029
247,5704,0.0006
249,5750,29.0024
251,5796,0.004
253,5842,0.0032
255,5888,0.0011
257,5934,0.0032
259,5980,0.0031
261,6026,0.0004
263,6072,0.0033
265,6118,0.0005
267,6164,19.0062
269,6210,0.0034
271,6256,0.0028
273,6302,0.0037
275,6348,0.0034
277,6394,0.0005
279,6440,0.0031
281,6486,0.0009
283,6532,0.0035
285,6578,299.5045
287,6624,0.0003
289,6670,0.0009
291,6716,0.0034
293,6762,0.0035
295,6808,0.0056
297,6854,0.0004
299,6900,0.0007
301,6946,8.5034
303,6992,0.003
305,7038,0.0016
307,7084,0.001
309,7130,0.0008
311,7176,0.003
313,7222,0.0011
315,7268,0.0059
317,7314,0.0005
319,7360,8.5011
321,7406,0.0005
323,7452,0.0008
325,7498,0.0012
327,7544,8.502
329,7590,8.5014
331,7636,0.0007
333,7682,0.0032
335,7728,398.5038
337,7774,0.0006
339,7820,0.0007
341,7866,0.0014
343,7912,0.0008
345,7958,0.001
347,8004,8.5015
349,8050,8.5014
351,8096,0.0032
353,8142,0.0033
355,8188,0.0003
357,8234,0.0006
359,8280,0.003
361,8326,0.0036
363,8372,156.0039
365,8418,0.0004
367,8464,0.0042
369,8510,0.0006
371,8556,0.0032
373,8602,0.0009
375,8648,8.5034
377,8694,0.0006
379,8740,0.0036
381,8786,8.5013
383,8832,0.0009
385,8878,0.0006
387,8924,17.0031
389,8970,0.0057
391,9016,8.5013
393,9062,0.003
395,9108,0.001
397,9154,0.0015
399,9200,0.001
401,9246,0.0032
403,9292,0.0008
405,9338,8.5019
407,9384,8.5017
409,9430,8.5012
411,9476,0.0006
413,9522,0.0006
415,9568,8.5014
417,9614,0.0031
419,9660,0.0031
421,9706,8.5014
423,9752,0.0058
425,9798,85.0039
427,9844,17.0018
429,9890,8.5012
431,9936,8.5038
433,9982,17.0018
435,10028,8.5045
437,10074,8.5012
439,10120,8.5042
441,10166,17.0023
443,10212,8.5042
445,10258,0.0006
447,10304,0.0007
449,10350,0.0011
451,10396,8.5011
453,10442,0.0011
455,10488,8.5015
457,10534,0.0007
459,10580,8.5017
461,10626,8.5015
463,10672,0.0013
465,10718,8.5038
467,10764,25.5043
469,10810,8.5037
471,10856,8.5013
473,10902,8.5038
475,10948,17.002
477,10994,107.5047
479,11040,17.0022
481,11086,8.5044
483,11132,729.5046
485,11178,0.0056
487,11224,0.0007
489,11270,17.0023
491,11316,8.5041
493,11362,0.0007
495,11408,18.0031
497,11454,0.0034
499,11500,17.0046
501,11546,17.0018
503,11592,17.0018
505,11638,8.5013
507,11684,8.5023
509,11730,8.5036
511,11776,8.5016
513,11822,8.5016
515,11868,8.5012
517,11914,0.0005
519,11960,8.5014
521,12006,0.0014
523,12052,17.0023
525,12098,8.5014
527,12144,17.0018
529,12190,17.0047
531,12236,8.5036
533,12282,8.5015
535,12328,17.0026
537,12374,17.0043
539,12420,8.5067
541,12466,8.5041
543,12512,17.002
545,12558,17.002
547,12604,17.0019
549,12650,17.0047
551,12696,17.0023
553,12742,17.002
555,12788,17.0028
557,12834,17.0023
559,12880,17.0049
561,12926,17.002
563,12972,17.002
565,13018,17.0022
567,13064,17.0021
569,13110,17.0019
571,13156,17.0022
573,13202,17.0044
575,13248,17.0022
577,13294,17.002
579,13340,17.0019
581,13386,17.002
583,13432,17.002
585,13478,17.0048
587,13524,17.0046
589,13570,17.0023
591,13616,17.002
593,13662,17.0023
595,13708,17.0019
597,13754,17.0017
599,13800,17.0021
601,13846,8.5017
603,13892,17.0022
605,13938,8.5065
607,13984,17.0022
609,14030,17.0019
611,14076,0.0011
613,14122,17.0023
615,14168,17.0046
617,14214,17.0019
619,14260,17.0023
621,14306,17.0022
623,14352,17.0022
625,14398,17.0021
627,14444,17.0021
629,14490,17.005
631,14536,17.0048
633,14582,17.0019
635,14628,17.0044
