episode,timestep,reward
1,46,753.0
3,92,402.5
5,138,377.0
7,184,901.5
9,230,427.5
11,276,72.5
13,322,74.0
15,368,674.0
17,414,311.0
19,460,79.5
21,506,94.0
23,552,92.0
25,598,68.5
27,644,133.0
29,690,168.5
31,736,171.0
33,782,138.5
35,828,103.5
37,874,66.0
39,920,76.0
41,966,78.0
43,1012,72.0
45,1058,58.5
47,1104,117.0
49,1150,914.5
51,1196,123.5
53,1242,87.0
55,1288,1322.0
57,1334,74.5
59,1380,576.0
61,1426,96.0
63,1472,179.5
65,1518,849.5
67,1564,224.5
69,1610,84.0
71,1656,87.5
73,1702,154.5
75,1748,83.5
77,1794,91.5
79,1840,79.5
81,1886,105.5
83,1932,663.5
85,1978,146.5
87,2024,91.5
89,2070,124.0
91,2116,131.0
93,2162,207.5
95,2208,125.0
97,2254,177.5
99,2300,71.0
101,2346,78.5
103,2392,165.0
105,2438,823.5
107,2484,129.5
109,2530,615.5
111,2576,120.0
113,2622,692.5
115,2668,530.5
117,2714,686.5
119,2760,597.0
121,2806,254.0
123,2852,103.5
125,2898,569.0
127,2944,142.0
129,2990,221.5
131,3036,83.5
133,3082,159.0
135,3128,1072.0
137,3174,136.5
139,3220,555.5
141,3266,132.0
143,3312,146.5
145,3358,748.0
147,3404,58.0
149,3450,117.0
151,3496,830.0
153,3542,163.0
155,3588,1244.0
157,3634,125.0
159,3680,632.0
161,3726,303.0
163,3772,256.0
165,3818,134.0
167,3864,206.0
