episode,timestep,reward
1,60,-5.0802
3,120,-4.6591
5,180,25.3978
7,240,85.2919
9,300,55.0218
11,360,54.9428
13,420,23.5341
15,480,25.3338
17,540,86.12
19,600,85.7629
21,660,55.056
23,720,85.4862
25,780,55.7454
27,840,145.5534
29,900,175.835
31,960,55.379
33,1020,145.7258
35,1080,115.2048
37,1140,116.0237
39,1200,204.7457
41,1260,205.426
43,1320,115.2086
45,1380,84.6162
47,1440,115.5867
49,1500,145.8199
51,1560,115.4018
53,1620,295.4183
55,1680,236.4864
57,1740,175.0449
59,1800,265.1635
61,1860,115.7079
63,1920,326.4086
65,1980,115.1944
67,2040,145.0242
69,2100,205.3883
71,2160,235.6323
73,2220,326.5652
75,2280,115.0612
77,2340,265.7363
79,2400,235.6615
81,2460,325.3039
83,2520,294.4513
85,2580,446.3015
87,2640,355.4761
89,2700,265.7396
91,2760,265.4144
93,2820,325.3359
95,2880,384.8557
97,2940,296.6249
99,3000,415.6533
101,3060,356.3114
103,3120,295.0936
105,3180,357.1528
107,3240,625.8724
109,3300,265.7459
111,3360,265.3349
113,3420,355.9872
115,3480,386.7291
117,3540,356.1142
119,3600,416.0254
121,3660,477.1249
123,3720,385.5476
125,3780,326.1235
127,3840,627.0744
129,3900,296.4658
131,3960,386.2452
133,4020,385.8871
135,4080,537.1002
137,4140,566.5161
139,4200,596.0134
141,4260,447.2212
143,4320,476.6485
145,4380,566.7843
147,4440,747.5607
149,4500,627.9504
151,4560,507.0374
153,4620,746.8866
155,4680,476.7105
157,4740,506.3297
159,4800,595.1838
161,4860,595.7925
163,4920,536.3426
165,4980,416.3376
167,5040,446.806
169,5100,657.5471
171,5160,747.9424
173,5220,627.63
175,5280,566.286
177,5340,505.7413
179,5400,596.8655
181,5460,746.5493
183,5520,778.164
185,5580,567.3313
187,5640,837.3002
189,5700,687.2887
191,5760,536.2706
193,5820,716.6629
195,5880,536.5901
197,5940,656.0355
199,6000,928.2296
201,6060,597.0599
203,6120,807.1881
205,6180,808.0108
207,6240,837.5752
209,6300,687.8526
211,6360,596.9426
213,6420,657.2995
215,6480,685.7503
217,6540,747.0111
219,6600,836.8003
221,6660,837.9898
223,6720,716.9063
225,6780,656.9323
227,6840,775.8815
229,6900,867.8334
231,6960,1107.7494
233,7020,988.2055
235,7080,897.5219
237,7140,1018.3503
239,7200,807.2014
241,7260,988.0156
243,7320,927.7286
245,7380,837.0816
247,7440,867.527
249,7500,806.623
251,7560,747.6133
253,7620,1048.3426
255,7680,746.2442
257,7740,928.3976
259,7800,777.9048
261,7860,866.9493
263,7920,1229.0275
265,7980,777.2676
267,8040,957.7952
269,8100,1018.4669
271,8160,927.8643
273,8220,1167.9913
275,8280,1138.6163
277,8340,1078.0676
279,8400,1108.253
281,8460,687.0588
283,8520,1017.795
285,8580,1078.8643
287,8640,1167.9193
289,8700,988.2479
291,8760,897.4838
293,8820,1167.7113
295,8880,1288.7543
297,8940,898.0494
299,9000,1198.1698
301,9060,1228.4143
303,9120,1078.7579
305,9180,1077.9997
307,9240,1018.8526
309,9300,1018.0272
311,9360,1137.8714
313,9420,957.9128
315,9480,897.9738
317,9540,1259.3259
319,9600,1167.8938
321,9660,1228.8906
323,9720,1138.7084
325,9780,1138.4848
327,9840,1108.3878
329,9900,1048.5948
331,9960,898.3037
333,10020,1108.8655
335,10080,1198.3614
337,10140,1167.6875
339,10200,1108.1629
341,10260,1348.6053
343,10320,1108.2797
345,10380,1198.7463
347,10440,1227.4264
349,10500,1318.901
351,10560,1319.0439
353,10620,1168.9107
355,10680,1318.5568
357,10740,1077.8839
359,10800,1137.1857
361,10860,1258.6197
363,10920,1348.8533
365,10980,1348.9405
367,11040,1439.3278
369,11100,1318.2747
371,11160,1198.6193
373,11220,1469.4894
375,11280,1198.4218
377,11340,1408.7678
379,11400,1349.1215
381,11460,1408.9392
383,11520,1377.99
385,11580,1498.8105
387,11640,1318.7461
389,11700,1288.8374
391,11760,1319.2996
393,11820,1438.8446
395,11880,1439.5482
397,11940,1438.788
399,12000,1379.0909
401,12060,1469.1727
403,12120,1348.6073
405,12180,1529.6588
407,12240,1469.0166
409,12300,1529.3378
411,12360,1378.3203
413,12420,1408.1018
415,12480,1559.4654
417,12540,1379.2153
419,12600,1439.2315
421,12660,1319.0605
423,12720,1619.6814
425,12780,1378.4182
427,12840,1529.5542
429,12900,1408.5784
431,12960,1529.4518
433,13020,1529.6973
435,13080,1318.0074
437,13140,1287.5498
439,13200,1469.1027
441,13260,1288.2341
443,13320,1409.3655
445,13380,1559.5873
447,13440,1288.0366
449,13500,1529.3444
451,13560,1348.137
453,13620,1559.0736
455,13680,1409.3429
457,13740,1288.7525
459,13800,1378.9266
461,13860,1409.0302
463,13920,1318.8026
465,13980,1439.4243
467,14040,1319.0193
469,14100,1409.2879
471,14160,1499.7771
473,14220,1409.3404
475,14280,1618.9593
477,14340,1499.2397
479,14400,1529.5156
481,14460,1438.8516
483,14520,1559.5935
485,14580,1529.1703
487,14640,1469.4245
489,14700,1498.613
491,14760,1529.7171
493,14820,1439.4115
495,14880,1469.3446
497,14940,1468.8244
499,15000,1379.3003
