episode,timestep,reward
1,46,41.0
3,92,39.0
5,138,36.0
7,184,37.0
9,230,35.0
11,276,52.0
13,322,42.0
15,368,45.5
17,414,37.5
19,460,44.0
21,506,51.0
23,552,35.0
25,598,43.0
27,644,47.0
29,690,38.0
31,736,44.0
33,782,33.0
35,828,39.5
37,874,36.0
39,920,49.0
41,966,51.0
43,1012,40.5
45,1058,42.5
47,1104,33.5
49,1150,42.0
51,1196,42.0
53,1242,41.5
55,1288,37.5
57,1334,41.0
59,1380,36.0
61,1426,59.0
63,1472,46.0
65,1518,44.0
67,1564,57.5
69,1610,42.0
71,1656,41.0
73,1702,36.0
75,1748,43.5
77,1794,53.0
79,1840,46.5
81,1886,58.0
83,1932,44.5
85,1978,44.5
87,2024,34.5
89,2070,55.5
91,2116,51.5
93,2162,45.0
95,2208,42.5
97,2254,46.5
99,2300,41.0
101,2346,40.0
103,2392,52.0
105,2438,57.5
107,2484,39.0
109,2530,41.0
111,2576,46.5
113,2622,47.0
115,2668,49.0
117,2714,52.0
119,2760,44.0
121,2806,44.5
123,2852,48.0
125,2898,58.5
127,2944,38.5
129,2990,59.5
131,3036,36.0
133,3082,61.5
135,3128,47.0
137,3174,41.0
139,3220,51.0
141,3266,44.0
143,3312,37.5
145,3358,41.0
147,3404,45.5
149,3450,51.5
151,3496,48.0
153,3542,55.0
155,3588,52.5
157,3634,44.0
159,3680,68.0
161,3726,39.0
163,3772,39.5
165,3818,45.5
167,3864,53.5
169,3910,48.0
171,3956,42.0
173,4002,65.0
175,4048,48.0
177,4094,44.0
179,4140,40.0
181,4186,68.5
183,4232,41.0
185,4278,64.5
187,4324,46.5
189,4370,45.5
191,4416,58.5
193,4462,56.5
195,4508,47.5
197,4554,41.5
199,4600,39.5
201,4646,58.0
203,4692,49.5
205,4738,44.0
207,4784,82.0
209,4830,49.5
211,4876,48.5
213,4922,54.5
215,4968,42.0
217,5014,39.5
219,5060,65.5
221,5106,48.5
223,5152,53.5
225,5198,53.0
227,5244,60.0
229,5290,42.5
231,5336,51.0
233,5382,64.5
235,5428,61.5
237,5474,53.0
239,5520,51.5
241,5566,41.0
243,5612,56.0
245,5658,43.0
247,5704,47.0
249,5750,58.0
251,5796,50.0
253,5842,61.0
255,5888,47.5
257,5934,59.0
259,5980,49.5
261,6026,77.5
263,6072,62.0
265,6118,44.5
267,6164,53.0
269,6210,67.5
271,6256,45.5
273,6302,58.5
275,6348,65.5
277,6394,81.5
279,6440,64.5
281,6486,52.5
283,6532,53.5
285,6578,42.5
287,6624,44.0
289,6670,46.0
291,6716,66.5
293,6762,51.5
295,6808,60.0
297,6854,70.5
299,6900,46.0
301,6946,66.5
303,6992,63.0
305,7038,61.5
307,7084,54.5
309,7130,47.5
311,7176,72.0
313,7222,64.0
315,7268,70.5
317,7314,52.5
319,7360,60.0
321,7406,73.5
323,7452,57.0
325,7498,64.5
327,7544,53.0
329,7590,46.0
331,7636,54.0
333,7682,46.5
335,7728,59.5
337,7774,57.5
339,7820,79.0
341,7866,57.0
343,7912,57.0
345,7958,68.5
347,8004,45.0
349,8050,49.0
351,8096,51.5
353,8142,77.0
355,8188,45.0
357,8234,66.0
359,8280,53.5
361,8326,80.0
363,8372,70.5
365,8418,67.0
367,8464,93.0
369,8510,68.0
371,8556,47.5
373,8602,75.5
375,8648,59.0
377,8694,63.0
379,8740,66.0
381,8786,60.0
383,8832,85.0
385,8878,89.0
387,8924,67.0
389,8970,70.0
391,9016,54.0
393,9062,71.5
395,9108,52.0
397,9154,68.5
399,9200,79.0
401,9246,71.5
403,9292,56.5
405,9338,72.5
407,9384,77.0
409,9430,58.5
411,9476,87.0
413,9522,77.0
415,9568,64.0
417,9614,58.5
419,9660,75.5
421,9706,80.0
423,9752,67.5
425,9798,72.5
427,9844,51.5
429,9890,73.0
431,9936,84.0
433,9982,58.0
435,10028,82.5
437,10074,55.0
439,10120,66.0
441,10166,87.0
443,10212,45.0
445,10258,99.0
447,10304,78.5
449,10350,70.0
451,10396,69.5
453,10442,66.5
455,10488,62.0
457,10534,68.0
459,10580,76.0
461,10626,73.0
463,10672,67.5
465,10718,56.0
467,10764,73.0
469,10810,59.5
471,10856,78.0
473,10902,85.0
475,10948,74.0
477,10994,79.5
479,11040,61.5
481,11086,81.5
483,11132,76.0
485,11178,66.5
487,11224,66.0
489,11270,67.0
491,11316,58.5
493,11362,55.5
495,11408,88.0
497,11454,63.0
499,11500,75.0
501,11546,85.5
503,11592,88.5
505,11638,73.5
507,11684,60.0
509,11730,77.5
511,11776,105.0
513,11822,80.5
515,11868,78.0
517,11914,71.5
519,11960,63.5
521,12006,60.0
523,12052,65.5
