episode,timestep,reward
1,46,45.0
3,92,52.0
5,138,38.0
7,184,48.5
9,230,43.0
11,276,56.0
13,322,41.5
15,368,47.0
17,414,39.5
19,460,39.0
21,506,42.5
23,552,38.0
25,598,39.0
27,644,48.0
29,690,37.5
31,736,34.0
33,782,48.5
35,828,52.5
37,874,37.5
39,920,33.5
41,966,46.0
43,1012,44.5
45,1058,62.5
47,1104,53.5
49,1150,49.0
51,1196,38.0
53,1242,37.0
55,1288,34.0
57,1334,44.5
59,1380,36.5
61,1426,45.5
63,1472,43.5
65,1518,45.5
67,1564,44.5
69,1610,41.5
71,1656,39.0
73,1702,37.5
75,1748,36.5
77,1794,57.0
79,1840,53.5
81,1886,37.0
83,1932,56.0
85,1978,38.0
87,2024,41.5
89,2070,43.5
91,2116,47.0
93,2162,41.5
95,2208,63.5
97,2254,47.0
99,2300,43.5
101,2346,38.0
103,2392,56.0
105,2438,39.5
107,2484,40.0
109,2530,41.0
111,2576,56.5
113,2622,39.0
115,2668,61.0
117,2714,56.5
119,2760,44.0
121,2806,52.0
123,2852,43.0
125,2898,45.0
127,2944,55.5
129,2990,51.5
131,3036,57.5
133,3082,45.0
135,3128,87.0
137,3174,46.0
139,3220,49.0
141,3266,43.5
143,3312,48.5
145,3358,51.5
147,3404,46.0
149,3450,48.5
151,3496,42.5
153,3542,71.0
155,3588,70.5
157,3634,57.5
159,3680,47.5
161,3726,59.0
163,3772,67.0
165,3818,41.5
167,3864,62.5
169,3910,49.5
171,3956,50.0
173,4002,59.0
175,4048,42.0
177,4094,59.5
179,4140,64.5
181,4186,60.5
183,4232,74.5
185,4278,53.0
187,4324,50.5
189,4370,80.5
191,4416,56.5
193,4462,46.0
195,4508,56.5
197,4554,59.0
199,4600,51.0
201,4646,47.0
203,4692,75.5
205,4738,37.5
207,4784,53.5
209,4830,44.5
211,4876,46.0
213,4922,55.0
215,4968,56.0
217,5014,37.5
219,5060,51.5
221,5106,69.5
223,5152,64.0
225,5198,89.0
227,5244,66.0
229,5290,63.0
231,5336,67.0
233,5382,88.0
235,5428,61.5
237,5474,75.5
239,5520,47.0
241,5566,78.5
243,5612,58.5
245,5658,49.5
247,5704,55.0
249,5750,69.0
251,5796,51.0
253,5842,42.5
255,5888,59.0
257,5934,54.5
259,5980,73.0
261,6026,87.5
263,6072,70.5
265,6118,67.0
267,6164,88.0
269,6210,92.0
271,6256,57.0
273,6302,84.0
275,6348,66.5
277,6394,55.0
279,6440,61.0
281,6486,80.5
283,6532,89.0
285,6578,89.0
287,6624,78.0
289,6670,67.5
291,6716,83.5
293,6762,74.0
295,6808,68.0
297,6854,75.0
299,6900,88.5
301,6946,91.0
303,6992,59.5
305,7038,63.5
307,7084,64.0
309,7130,90.5
311,7176,95.0
313,7222,80.5
315,7268,64.0
317,7314,81.0
319,7360,88.5
321,7406,95.0
323,7452,87.0
325,7498,66.5
327,7544,83.5
329,7590,72.5
331,7636,66.5
333,7682,73.5
335,7728,66.5
337,7774,84.0
339,7820,58.0
341,7866,99.5
343,7912,69.0
345,7958,92.5
347,8004,65.0
349,8050,89.0
351,8096,94.5
353,8142,78.0
355,8188,72.5
357,8234,57.0
359,8280,78.5
361,8326,72.5
363,8372,98.0
365,8418,89.0
367,8464,103.0
369,8510,82.5
371,8556,95.5
373,8602,91.5
375,8648,74.5
377,8694,62.0
379,8740,99.0
381,8786,70.5
383,8832,58.5
385,8878,66.0
387,8924,71.5
389,8970,62.5
391,9016,105.5
393,9062,101.0
395,9108,70.0
397,9154,90.5
399,9200,93.0
401,9246,85.5
403,9292,84.5
405,9338,69.5
407,9384,89.5
409,9430,90.0
411,9476,92.0
413,9522,76.0
415,9568,84.5
417,9614,90.5
419,9660,85.5
421,9706,99.0
423,9752,86.5
425,9798,75.5
427,9844,88.5
429,9890,93.5
431,9936,90.5
433,9982,96.0
435,10028,94.0
437,10074,78.5
439,10120,82.5
441,10166,84.0
443,10212,88.5
445,10258,91.0
447,10304,76.0
449,10350,89.0
451,10396,78.0
453,10442,107.5
455,10488,73.0
457,10534,72.0
459,10580,106.5
461,10626,75.0
463,10672,90.5
465,10718,81.0
467,10764,88.5
469,10810,64.5
471,10856,91.5
473,10902,83.5
475,10948,112.5
477,10994,93.5
479,11040,97.0
481,11086,106.0
483,11132,95.0
485,11178,97.0
487,11224,97.0
489,11270,110.5
491,11316,87.0
493,11362,82.0
495,11408,81.0
497,11454,92.5
499,11500,80.5
501,11546,90.0
503,11592,79.0
505,11638,77.5
507,11684,96.0
509,11730,106.5
511,11776,101.0
513,11822,76.0
515,11868,88.0
517,11914,99.0
519,11960,95.0
521,12006,105.0
523,12052,79.5
525,12098,103.5
527,12144,103.5
529,12190,101.0
531,12236,98.5
533,12282,66.5
535,12328,91.5
537,12374,106.0
539,12420,109.5
541,12466,105.0
543,12512,94.5
545,12558,83.5
547,12604,106.0
549,12650,82.5
551,12696,103.0
553,12742,98.0
555,12788,84.0
557,12834,100.5
559,12880,93.0
561,12926,105.0
563,12972,105.5
565,13018,98.0
567,13064,80.5
569,13110,97.0
571,13156,80.0
573,13202,95.5
575,13248,99.0
577,13294,61.0
579,13340,103.0
581,13386,85.5
583,13432,87.5
585,13478,88.5
587,13524,98.5
589,13570,89.5
591,13616,89.5
593,13662,80.5
