episode,timestep,reward
1,46,31.0
3,92,46.5
5,138,44.0
7,184,40.5
9,230,57.0
11,276,37.5
13,322,42.5
15,368,36.0
17,414,50.5
19,460,38.5
21,506,35.5
23,552,44.5
25,598,37.5
27,644,45.5
29,690,49.5
31,736,40.0
33,782,28.5
35,828,51.0
37,874,41.5
39,920,31.5
41,966,43.0
43,1012,34.0
45,1058,30.0
47,1104,40.5
49,1150,35.0
51,1196,25.5
53,1242,41.0
55,1288,43.0
57,1334,33.0
59,1380,37.5
61,1426,31.0
63,1472,37.0
65,1518,32.5
67,1564,41.5
69,1610,37.5
71,1656,30.5
73,1702,28.5
75,1748,44.5
77,1794,38.0
79,1840,27.0
81,1886,37.0
83,1932,41.5
85,1978,47.5
87,2024,24.0
89,2070,29.5
91,2116,19.0
93,2162,31.5
95,2208,26.0
97,2254,34.5
99,2300,39.0
101,2346,56.5
103,2392,34.0
105,2438,52.0
107,2484,29.5
109,2530,36.5
111,2576,39.0
113,2622,26.0
115,2668,32.0
117,2714,57.0
119,2760,39.5
121,2806,40.0
123,2852,18.5
125,2898,43.5
127,2944,64.5
129,2990,44.0
131,3036,44.0
133,3082,49.0
135,3128,42.0
137,3174,39.5
139,3220,55.0
141,3266,42.5
143,3312,38.0
145,3358,32.5
147,3404,39.5
149,3450,58.0
151,3496,50.5
153,3542,47.0
155,3588,32.5
157,3634,22.0
159,3680,24.5
161,3726,28.5
163,3772,43.0
165,3818,54.5
167,3864,44.0
169,3910,60.5
171,3956,33.5
173,4002,55.5
175,4048,46.5
177,4094,38.5
179,4140,64.0
181,4186,51.5
183,4232,38.0
185,4278,31.0
187,4324,41.5
189,4370,38.0
191,4416,44.0
193,4462,39.0
195,4508,46.5
197,4554,54.0
199,4600,32.0
201,4646,54.0
203,4692,35.0
205,4738,42.0
207,4784,56.0
209,4830,32.0
211,4876,49.0
213,4922,39.0
215,4968,26.0
217,5014,41.0
219,5060,86.5
221,5106,42.5
223,5152,37.0
225,5198,29.0
227,5244,25.0
229,5290,50.5
231,5336,54.0
233,5382,41.0
235,5428,54.0
237,5474,48.5
239,5520,43.0
241,5566,80.0
243,5612,41.5
245,5658,46.5
247,5704,58.0
249,5750,70.0
251,5796,37.0
253,5842,57.5
255,5888,34.0
257,5934,83.5
259,5980,39.5
261,6026,37.5
263,6072,48.5
265,6118,40.5
267,6164,45.0
269,6210,42.5
271,6256,63.5
273,6302,55.5
275,6348,42.5
277,6394,59.0
279,6440,50.5
281,6486,44.0
283,6532,38.5
285,6578,71.5
287,6624,54.0
289,6670,48.0
291,6716,45.5
293,6762,52.5
295,6808,49.0
297,6854,67.0
299,6900,48.0
301,6946,40.0
303,6992,60.5
305,7038,56.5
307,7084,52.0
309,7130,37.5
311,7176,42.5
313,7222,31.5
315,7268,40.0
317,7314,43.5
319,7360,47.0
321,7406,36.5
323,7452,49.0
325,7498,74.5
327,7544,44.0
329,7590,47.0
331,7636,51.0
333,7682,47.0
335,7728,52.0
337,7774,44.0
339,7820,48.0
341,7866,38.5
343,7912,64.0
345,7958,45.5
347,8004,43.5
349,8050,67.5
351,8096,29.5
353,8142,39.5
355,8188,69.5
357,8234,64.0
359,8280,39.0
361,8326,67.5
363,8372,65.5
365,8418,36.0
367,8464,49.5
369,8510,59.5
371,8556,91.0
373,8602,42.5
375,8648,56.5
377,8694,38.0
379,8740,58.0
381,8786,61.5
383,8832,46.5
385,8878,45.5
387,8924,45.0
389,8970,53.0
391,9016,59.0
393,9062,50.0
395,9108,41.0
397,9154,66.5
399,9200,42.5
401,9246,51.5
403,9292,60.0
405,9338,64.0
407,9384,64.5
409,9430,70.0
411,9476,46.5
413,9522,65.5
415,9568,47.5
417,9614,58.0
419,9660,74.0
421,9706,89.0
423,9752,75.0
425,9798,39.0
427,9844,49.0
429,9890,32.5
431,9936,39.0
433,9982,41.0
435,10028,58.0
437,10074,41.0
439,10120,78.0
441,10166,53.0
443,10212,52.5
445,10258,48.5
447,10304,38.5
449,10350,89.5
451,10396,55.0
453,10442,53.0
455,10488,55.0
457,10534,55.5
459,10580,55.5
