episode,timestep,reward
1,46,43.0
3,92,42.0
5,138,45.5
7,184,66.0
9,230,46.5
11,276,44.5
13,322,47.5
15,368,40.0
17,414,39.5
19,460,41.0
21,506,48.5
23,552,39.5
25,598,41.0
27,644,36.0
29,690,40.0
31,736,41.0
33,782,49.5
35,828,40.5
37,874,42.5
39,920,40.5
41,966,34.5
43,1012,50.5
45,1058,39.0
47,1104,43.0
49,1150,52.5
51,1196,37.5
53,1242,46.0
55,1288,38.5
57,1334,42.5
59,1380,42.5
61,1426,57.5
63,1472,54.5
65,1518,44.5
67,1564,48.0
69,1610,48.5
71,1656,44.0
73,1702,37.5
75,1748,36.0
77,1794,45.0
79,1840,37.5
81,1886,59.0
83,1932,47.0
85,1978,42.5
87,2024,44.0
89,2070,46.5
91,2116,36.5
93,2162,40.5
95,2208,72.0
97,2254,39.0
99,2300,33.5
101,2346,40.5
103,2392,52.0
105,2438,41.0
107,2484,43.5
109,2530,40.0
111,2576,38.5
113,2622,46.0
115,2668,40.0
117,2714,39.5
119,2760,65.5
121,2806,45.5
123,2852,43.0
125,2898,50.5
127,2944,43.0
129,2990,64.0
131,3036,43.5
133,3082,44.0
135,3128,79.5
137,3174,49.0
139,3220,45.5
141,3266,61.5
143,3312,47.5
145,3358,35.0
147,3404,39.5
149,3450,53.5
151,3496,64.5
153,3542,57.0
155,3588,43.5
157,3634,43.5
159,3680,52.5
161,3726,58.5
163,3772,40.5
165,3818,45.5
167,3864,50.0
169,3910,81.5
171,3956,63.0
173,4002,56.0
175,4048,47.5
177,4094,44.5
179,4140,38.5
181,4186,60.5
183,4232,56.0
185,4278,44.5
187,4324,54.0
189,4370,60.5
191,4416,52.5
193,4462,45.0
195,4508,55.0
197,4554,43.5
199,4600,45.0
201,4646,53.0
203,4692,54.5
205,4738,40.0
207,4784,82.0
209,4830,52.5
211,4876,66.5
213,4922,69.0
215,4968,68.0
217,5014,57.5
219,5060,81.0
221,5106,61.5
223,5152,53.0
225,5198,64.5
227,5244,51.5
229,5290,53.0
231,5336,54.5
233,5382,61.0
235,5428,42.0
237,5474,48.0
239,5520,60.0
241,5566,70.0
243,5612,46.0
245,5658,57.0
247,5704,55.0
249,5750,41.5
251,5796,55.5
253,5842,63.5
255,5888,72.0
257,5934,48.5
259,5980,77.5
261,6026,69.5
263,6072,69.5
265,6118,72.0
267,6164,46.0
269,6210,49.0
271,6256,82.5
273,6302,49.0
275,6348,95.0
277,6394,79.5
279,6440,44.5
281,6486,65.5
283,6532,58.5
285,6578,53.0
287,6624,58.5
289,6670,58.5
291,6716,64.0
293,6762,48.0
295,6808,66.5
297,6854,43.0
299,6900,84.0
