episode,timestep,reward
1,46,-7.6405
3,92,17.5612
5,138,-6.8323
7,184,-5.6234
9,230,-5.0821
11,276,-4.6226
13,322,16.9138
15,368,16.9916
17,414,-6.7445
19,460,-4.933
21,506,-6.9969
23,552,-5.0556
25,598,-5.6388
27,644,18.1003
29,690,-6.3935
31,736,16.677
33,782,-6.1463
35,828,-6.0352
37,874,-5.8463
39,920,-6.0337
41,966,-5.7544
43,1012,-5.6825
45,1058,15.8917
47,1104,39.3607
49,1150,19.0683
51,1196,17.1637
53,1242,-6.1896
55,1288,62.6518
57,1334,17.9214
59,1380,-6.6317
61,1426,63.6698
63,1472,17.8735
65,1518,17.4927
67,1564,-5.1908
69,1610,-6.0741
71,1656,-4.5486
73,1702,-5.8878
75,1748,-5.886
77,1794,17.3296
79,1840,-4.9658
81,1886,17.9967
83,1932,-7.6873
85,1978,-6.9925
87,2024,18.1358
89,2070,40.0518
91,2116,17.0574
93,2162,-6.645
95,2208,-5.1252
97,2254,-4.7725
99,2300,-5.145
101,2346,16.5017
103,2392,41.5679
105,2438,16.9864
107,2484,17.3983
109,2530,64.2991
111,2576,-7.2752
113,2622,64.1031
115,2668,41.4623
117,2714,18.9237
119,2760,63.1098
121,2806,17.0732
123,2852,-5.2938
125,2898,40.8571
127,2944,63.2134
129,2990,86.7373
131,3036,-6.0237
133,3082,87.7778
135,3128,17.5809
137,3174,-6.1821
139,3220,16.5632
141,3266,17.2261
143,3312,-6.3383
145,3358,-4.2702
147,3404,-4.9039
149,3450,63.695
151,3496,63.1506
153,3542,17.1933
155,3588,39.7629
157,3634,-5.4871
159,3680,63.9869
161,3726,16.5974
163,3772,40.8841
165,3818,40.3476
167,3864,41.276
169,3910,-5.4213
171,3956,84.9735
173,4002,40.1499
175,4048,41.678
177,4094,17.773
179,4140,-7.411
181,4186,17.7936
183,4232,64.0238
185,4278,16.2239
187,4324,41.5206
189,4370,17.1193
191,4416,17.6086
193,4462,41.5183
195,4508,18.5325
197,4554,17.197
199,4600,86.8638
201,4646,63.9491
203,4692,17.7377
205,4738,18.1041
207,4784,156.7351
209,4830,86.3275
211,4876,17.1654
213,4922,62.5205
215,4968,17.5254
217,5014,39.6865
219,5060,17.8222
221,5106,86.7151
223,5152,-4.3535
225,5198,64.0391
227,5244,40.6673
229,5290,41.406
231,5336,63.1056
233,5382,63.6394
235,5428,87.7555
237,5474,17.3074
