episode,timestep,reward
1,46,56.0
3,92,77.0
5,138,19.5
7,184,40.5
9,230,6.0
11,276,15.0
13,322,49.0
15,368,79.0
17,414,53.5
19,460,35.0
21,506,8.5
23,552,8.5
25,598,33.0
27,644,27.0
29,690,45.0
31,736,67.5
33,782,53.5
35,828,36.5
37,874,40.5
39,920,34.0
41,966,51.0
43,1012,38.5
45,1058,54.5
47,1104,33.0
49,1150,26.5
51,1196,61.0
53,1242,23.0
55,1288,39.0
57,1334,76.0
59,1380,52.5
61,1426,60.5
63,1472,51.5
65,1518,48.0
67,1564,39.5
69,1610,49.0
71,1656,30.5
73,1702,46.5
75,1748,52.0
77,1794,40.0
79,1840,34.0
81,1886,39.0
83,1932,31.0
85,1978,47.5
87,2024,53.0
89,2070,52.5
91,2116,60.5
93,2162,83.5
95,2208,71.0
97,2254,82.0
99,2300,51.0
101,2346,30.5
103,2392,11.5
105,2438,42.0
107,2484,70.0
109,2530,33.5
111,2576,40.5
113,2622,39.5
115,2668,41.0
117,2714,46.5
119,2760,53.5
121,2806,49.0
123,2852,70.0
125,2898,11.5
127,2944,72.5
129,2990,62.0
131,3036,63.5
133,3082,2.5
135,3128,52.5
